composition delta_e
Tc0.05555556Ge0.94444444 -0.00695002881939
Tc0Ge 0.0
TaGe0 0.0
Ta0.94444444Ge0.05555556 -0.0619376171584
Ta0.88888889Ge0.11111111 -0.123875234317
Ta0.83333333Ge0.16666667 -0.185812854262
Ta0.77777778Ge0.22222222 -0.247750471421
Ta0.72222222Ge0.27777778 -0.297291767314
Ta0.66666667Ge0.33333333 -0.334436742779
Ta0.61111111Ge0.38888889 -0.355524795121
Ta0.55555556Ge0.44444444 -0.328442084227
Ta0.5Ge0.5 -0.301359372892
Ta0.44444444Ge0.55555556 -0.274276661558
Ta0.38888889Ge0.61111111 -0.247193950223
Ta0.33333333Ge0.66666667 -0.220111238889
Ta0.27777778Ge0.72222222 -0.183426031674
Ta0.22222222Ge0.77777778 -0.14674082666
Ta0.16666667Ge0.83333333 -0.110055619444
Ta0.11111111Ge0.88888889 -0.0733704122293
Ta0.05555556Ge0.94444444 -0.0366852072152
Ta0Ge 0.0
YbGe0 0.0
Yb0.94444444Ge0.05555556 -0.112477165722
Yb0.88888889Ge0.11111111 -0.224954324695
Yb0.83333333Ge0.16666667 -0.337431490417
Yb0.77777778Ge0.22222222 -0.449908656138
Yb0.72222222Ge0.27777778 -0.562385815112
Yb0.66666667Ge0.33333333 -0.674862980833
Yb0.61111111Ge0.38888889 -0.675066487222
Yb0.55555556Ge0.44444444 -0.675269993611
Yb0.5Ge0.5 -0.646141265935
Yb0.44444444Ge0.55555556 -0.61701253826
Yb0.38888889Ge0.61111111 -0.587883809505
Yb0.33333333Ge0.66666667 -0.518761541458
Yb0.27777778Ge0.72222222 -0.436308090098
Yb0.22222222Ge0.77777778 -0.349402632009
Yb0.16666667Ge0.83333333 -0.262051975079
Yb0.11111111Ge0.88888889 -0.174701318149
Yb0.05555556Ge0.94444444 -0.0873506569303
Yb0Ge 0.0
DyGe0 0.00016483666667
Dy0.94444444Ge0.05555556 -0.117958410211
Dy0.88888889Ge0.11111111 -0.236081657089
Dy0.83333333Ge0.16666667 -0.354204895993
Dy0.77777778Ge0.22222222 -0.472328142871
Dy0.72222222Ge0.27777778 -0.590451389749
Dy0.66666667Ge0.33333333 -0.708574636627
Dy0.61111111Ge0.38888889 -0.805477620658
Dy0.55555556Ge0.44444444 -0.838719824869
Dy0.5Ge0.5 -0.871962028333
Dy0.44444444Ge0.55555556 -0.807949858891
Dy0.38888889Ge0.61111111 -0.729298072746
Dy0.33333333Ge0.66666667 -0.629485480231
Dy0.27777778Ge0.72222222 -0.524571232346
Dy0.22222222Ge0.77777778 -0.41965698446
Dy0.16666667Ge0.83333333 -0.314742736575
Dy0.11111111Ge0.88888889 -0.209828495771
Dy0.05555556Ge0.94444444 -0.104914247886
Dy0Ge 0.0
Ge0I 0.0
Ge0.05555556I0.94444444 -0.11646075161
Ge0.11111111I0.88888889 -0.23292150322
Ge0.16666667I0.83333333 -0.349382250638
Ge0.22222222I0.77777778 -0.425271360111
Ge0.27777778I0.72222222 -0.44030300374
Ge0.33333333I0.66666667 -0.45533464773
Ge0.38888889I0.61111111 -0.41739009527
Ge0.44444444I0.55555556 -0.379445538257
Ge0.5I0.5 -0.341500985797
Ge0.55555556I0.44444444 -0.303556433338
Ge0.61111111I0.38888889 -0.265611876325
Ge0.66666667I0.33333333 -0.227667323865
Ge0.72222222I0.27777778 -0.189722771405
Ge0.77777778I0.22222222 -0.151778214392
Ge0.83333333I0.16666667 -0.113833661932
Ge0.88888889I0.11111111 -0.0758891094728
Ge0.94444444I0.05555556 -0.0379445538257
GeI0 0.0
UGe0 0.0
U0.94444444Ge0.05555556 -0.0307745013589
U0.88888889Ge0.11111111 -0.0615490027178
U0.83333333Ge0.16666667 -0.0923235054616
U0.77777778Ge0.22222222 -0.123098006821
U0.72222222Ge0.27777778 -0.148585425499
U0.66666667Ge0.33333333 -0.168785763523
U0.61111111Ge0.38888889 -0.188986100265
U0.55555556Ge0.44444444 -0.209186437008
U0.5Ge0.5 -0.22938677375
U0.44444444Ge0.55555556 -0.249587110492
U0.38888889Ge0.61111111 -0.269787447235
U0.33333333Ge0.66666667 -0.289987783977
U0.27777778Ge0.72222222 -0.310188120166
U0.22222222Ge0.77777778 -0.284700702578
U0.16666667Ge0.83333333 -0.213525527734
U0.11111111Ge0.88888889 -0.142350349688
U0.05555556Ge0.94444444 -0.0711751748438
U0Ge 0.0
YGe0 0.0
Y0.94444444Ge0.05555556 -0.123559390156
Y0.88888889Ge0.11111111 -0.247118780311
Y0.83333333Ge0.16666667 -0.370678162127
Y0.77777778Ge0.22222222 -0.494237552282
Y0.72222222Ge0.27777778 -0.617796942438
Y0.66666667Ge0.33333333 -0.741356332593
Y0.61111111Ge0.38888889 -0.844306415389
Y0.55555556Ge0.44444444 -0.885428584444
Y0.5Ge0.5 -0.8954474675
Y0.44444444Ge0.55555556 -0.825549512578
Y0.38888889Ge0.61111111 -0.741673952564
Y0.33333333Ge0.66666667 -0.639384269133
Y0.27777778Ge0.72222222 -0.532820223078
Y0.22222222Ge0.77777778 -0.426256177024
Y0.16666667Ge0.83333333 -0.31969213097
Y0.11111111Ge0.88888889 -0.213128092109
Y0.05555556Ge0.94444444 -0.106564046054
Y0Ge 0.0
AcGe0 0.0
Ac0.94444444Ge0.05555556 -0.0575621845633
Ac0.88888889Ge0.11111111 -0.115124369127
Ac0.83333333Ge0.16666667 -0.17268655369
Ac0.77777778Ge0.22222222 -0.230248738253
Ac0.72222222Ge0.27777778 -0.287810927997
Ac0.66666667Ge0.33333333 -0.34537311256
Ac0.61111111Ge0.38888889 -0.402935297123
Ac0.55555556Ge0.44444444 -0.460497481687
Ac0.5Ge0.5 -0.51805966625
Ac0.44444444Ge0.55555556 -0.460497481687
Ac0.38888889Ge0.61111111 -0.402935297123
Ac0.33333333Ge0.66666667 -0.34537311256
Ac0.27777778Ge0.72222222 -0.287810927997
Ac0.22222222Ge0.77777778 -0.230248738253
Ac0.16666667Ge0.83333333 -0.17268655369
Ac0.11111111Ge0.88888889 -0.115124369127
Ac0.05555556Ge0.94444444 -0.0575621845633
Ac0Ge 0.0
AgGe0 0.0
Ag0.94444444Ge0.05555556 0.0
Ag0.88888889Ge0.11111111 0.0
Ag0.83333333Ge0.16666667 0.0
Ag0.77777778Ge0.22222222 0.0
Ag0.72222222Ge0.27777778 0.0
Ag0.66666667Ge0.33333333 0.0
Ag0.61111111Ge0.38888889 0.0
Ag0.55555556Ge0.44444444 0.0
Ag0.5Ge0.5 0.0
Ag0.44444444Ge0.55555556 0.0
Ag0.38888889Ge0.61111111 0.0
Ag0.33333333Ge0.66666667 0.0
Ag0.27777778Ge0.72222222 0.0
Ag0.22222222Ge0.77777778 0.0
Ag0.16666667Ge0.83333333 0.0
Ag0.11111111Ge0.88888889 0.0
Ag0.05555556Ge0.94444444 0.0
Ag0Ge 0.0
Ge0Ir 0.0
Ge0.05555556Ir0.94444444 -0.0352176647867
Ge0.11111111Ir0.88888889 -0.0704353295734
Ge0.16666667Ir0.83333333 -0.10565299436
Ge0.22222222Ir0.77777778 -0.140870659147
Ge0.27777778Ir0.72222222 -0.176088327103
Ge0.33333333Ir0.66666667 -0.21130599189
Ge0.38888889Ir0.61111111 -0.246523656677
Ge0.44444444Ir0.55555556 -0.281741321463
Ge0.5Ir0.5 -0.31695898625
Ge0.55555556Ir0.44444444 -0.341828561389
Ge0.61111111Ir0.38888889 -0.312248337748
Ge0.66666667Ir0.33333333 -0.282668113338
Ge0.72222222Ir0.27777778 -0.245296277931
Ge0.77777778Ir0.22222222 -0.196237021285
Ge0.83333333Ir0.16666667 -0.147177767289
Ge0.88888889Ir0.11111111 -0.0981185106426
Ge0.94444444Ir0.05555556 -0.0490592566459
GeIr0 0.0
AlGe0 0.0
Al0.94444444Ge0.05555556 0.0
Al0.88888889Ge0.11111111 0.0
Al0.83333333Ge0.16666667 0.0
Al0.77777778Ge0.22222222 0.0
Al0.72222222Ge0.27777778 0.0
Al0.66666667Ge0.33333333 0.0
Al0.61111111Ge0.38888889 0.0
Al0.55555556Ge0.44444444 0.0
Al0.5Ge0.5 0.0
Al0.44444444Ge0.55555556 0.0
Al0.38888889Ge0.61111111 0.0
Al0.33333333Ge0.66666667 0.0
Al0.27777778Ge0.72222222 0.0
Al0.22222222Ge0.77777778 0.0
Al0.16666667Ge0.83333333 0.0
Al0.11111111Ge0.88888889 0.0
Al0.05555556Ge0.94444444 0.0
Al0Ge 0.0
Ge0As 0.0
Ge0.05555556As0.94444444 -0.00816220516324
Ge0.11111111As0.88888889 -0.0163244098368
Ge0.16666667As0.83333333 -0.024486615
Ge0.22222222As0.77777778 -0.0326488201632
Ge0.27777778As0.72222222 -0.0408110248368
Ge0.33333333As0.66666667 -0.04897323
Ge0.38888889As0.61111111 -0.0469788072422
Ge0.44444444As0.55555556 -0.0449843844245
Ge0.5As0.5 -0.0429899616667
Ge0.55555556As0.44444444 -0.038213299307
Ge0.61111111As0.38888889 -0.0334366369474
Ge0.66666667As0.33333333 -0.0286599745877
Ge0.72222222As0.27777778 -0.0238833122281
Ge0.77777778As0.22222222 -0.0191066494386
Ge0.83333333As0.16666667 -0.0143299870789
Ge0.88888889As0.11111111 -0.00955332471928
Ge0.94444444As0.05555556 -0.00477666235964
GeAs0 0.0
ArGe0 0.0
Ar0.94444444Ge0.05555556 0.0
Ar0.88888889Ge0.11111111 0.0
Ar0.83333333Ge0.16666667 0.0
Ar0.77777778Ge0.22222222 0.0
Ar0.72222222Ge0.27777778 0.0
Ar0.66666667Ge0.33333333 0.0
Ar0.61111111Ge0.38888889 0.0
Ar0.55555556Ge0.44444444 0.0
Ar0.5Ge0.5 0.0
Ar0.44444444Ge0.55555556 0.0
Ar0.38888889Ge0.61111111 0.0
Ar0.33333333Ge0.66666667 0.0
Ar0.27777778Ge0.72222222 0.0
Ar0.22222222Ge0.77777778 0.0
Ar0.16666667Ge0.83333333 0.0
Ar0.11111111Ge0.88888889 0.0
Ar0.05555556Ge0.94444444 0.0
Ar0Ge 0.0
Ge0Au 0.0
Ge0.05555556Au0.94444444 0.0
Ge0.11111111Au0.88888889 0.0
Ge0.16666667Au0.83333333 0.0
Ge0.22222222Au0.77777778 0.0
Ge0.27777778Au0.72222222 0.0
Ge0.33333333Au0.66666667 0.0
Ge0.38888889Au0.61111111 0.0
Ge0.44444444Au0.55555556 0.0
Ge0.5Au0.5 0.0
Ge0.55555556Au0.44444444 0.0
Ge0.61111111Au0.38888889 0.0
Ge0.66666667Au0.33333333 0.0
Ge0.72222222Au0.27777778 0.0
Ge0.77777778Au0.22222222 0.0
Ge0.83333333Au0.16666667 0.0
Ge0.88888889Au0.11111111 0.0
Ge0.94444444Au0.05555556 0.0
GeAu0 0.0
InGe0 0.0
In0.94444444Ge0.05555556 0.0
In0.88888889Ge0.11111111 0.0
In0.83333333Ge0.16666667 0.0
In0.77777778Ge0.22222222 0.0
In0.72222222Ge0.27777778 0.0
In0.66666667Ge0.33333333 0.0
In0.61111111Ge0.38888889 0.0
In0.55555556Ge0.44444444 0.0
In0.5Ge0.5 0.0
In0.44444444Ge0.55555556 0.0
In0.38888889Ge0.61111111 0.0
In0.33333333Ge0.66666667 0.0
In0.27777778Ge0.72222222 0.0
In0.22222222Ge0.77777778 0.0
In0.16666667Ge0.83333333 0.0
In0.11111111Ge0.88888889 0.0
In0.05555556Ge0.94444444 0.0
In0Ge 0.0
Ge0Mo 0.0
Ge0.05555556Mo0.94444444 -0.0311308232998
Ge0.11111111Mo0.88888889 -0.0622616465996
Ge0.16666667Mo0.83333333 -0.0933924713003
Ge0.22222222Mo0.77777778 -0.1245232946
Ge0.27777778Mo0.72222222 -0.141717934921
Ge0.33333333Mo0.66666667 -0.1449763935
Ge0.38888889Mo0.61111111 -0.148234851585
Ge0.44444444Mo0.55555556 -0.151493309915
Ge0.5Mo0.5 -0.154751768
Ge0.55555556Mo0.44444444 -0.158010226085
Ge0.61111111Mo0.38888889 -0.161268684415
Ge0.66666667Mo0.33333333 -0.1645271425
Ge0.72222222Mo0.27777778 -0.137105951535
Ge0.77777778Mo0.22222222 -0.109684762215
Ge0.83333333Mo0.16666667 -0.08226357125
Ge0.88888889Mo0.11111111 -0.0548423802849
Ge0.94444444Mo0.05555556 -0.0274211909651
GeMo0 0.0
Gd0Ga 0.0
Gd0.05555556Ga0.94444444 -0.111349777644
Gd0.11111111Ga0.88888889 -0.222699548606
Gd0.16666667Ga0.83333333 -0.33404932625
Gd0.22222222Ga0.77777778 -0.445399103894
Gd0.27777778Ga0.72222222 -0.556748874856
Gd0.33333333Ga0.66666667 -0.6680986525
Gd0.38888889Ga0.61111111 -0.652874463069
Gd0.44444444Ga0.55555556 -0.637650273181
Gd0.5Ga0.5 -0.62242608375
Gd0.55555556Ga0.44444444 -0.560825909366
Gd0.61111111Ga0.38888889 -0.499225733596
Gd0.66666667Ga0.33333333 -0.430067280538
Gd0.72222222Ga0.27777778 -0.358389399642
Gd0.77777778Ga0.22222222 -0.286711518746
Gd0.83333333Ga0.16666667 -0.21503363785
Gd0.88888889Ga0.11111111 -0.143355761792
Gd0.94444444Ga0.05555556 -0.071677880896
GdGa0 0.0
PrGd0 0.0
Pr0.94444444Gd0.05555556 0.0
Pr0.88888889Gd0.11111111 0.0
Pr0.83333333Gd0.16666667 0.0
Pr0.77777778Gd0.22222222 0.0
Pr0.72222222Gd0.27777778 0.0
Pr0.66666667Gd0.33333333 0.0
Pr0.61111111Gd0.38888889 0.0
Pr0.55555556Gd0.44444444 0.0
Pr0.5Gd0.5 0.0
Pr0.44444444Gd0.55555556 0.0
Pr0.38888889Gd0.61111111 0.0
Pr0.33333333Gd0.66666667 0.0
Pr0.27777778Gd0.72222222 0.0
Pr0.22222222Gd0.77777778 0.0
Pr0.16666667Gd0.83333333 0.0
Pr0.11111111Gd0.88888889 0.0
Pr0.05555556Gd0.94444444 0.0
Pr0Gd 0.0
Gd0Pt 0.0
Gd0.05555556Pt0.94444444 -0.217275825466
Gd0.11111111Pt0.88888889 -0.434551650932
Gd0.16666667Pt0.83333333 -0.651827486176
Gd0.22222222Pt0.77777778 -0.869103311642
Gd0.27777778Pt0.72222222 -1.0172576878
Gd0.33333333Pt0.66666667 -1.09629061583
Gd0.38888889Pt0.61111111 -1.14850074045
Gd0.44444444Pt0.55555556 -1.20071086663
Gd0.5Pt0.5 -1.25292099125
Gd0.55555556Pt0.44444444 -1.13840539587
Gd0.61111111Pt0.38888889 -1.02388979705
Gd0.66666667Pt0.33333333 -0.909374201667
Gd0.72222222Pt0.27777778 -0.757811831691
Gd0.77777778Pt0.22222222 -0.606249470809
Gd0.83333333Pt0.16666667 -0.454687100833
Gd0.88888889Pt0.11111111 -0.303124730858
Gd0.94444444Pt0.05555556 -0.151562369976
GdPt0 0.0
Gd0Pu 0.0
Gd0.05555556Pu0.94444444 0.0
Gd0.11111111Pu0.88888889 0.0
Gd0.16666667Pu0.83333333 0.0
Gd0.22222222Pu0.77777778 0.0
Gd0.27777778Pu0.72222222 0.0
Gd0.33333333Pu0.66666667 0.0
Gd0.38888889Pu0.61111111 0.0
Gd0.44444444Pu0.55555556 0.0
Gd0.5Pu0.5 0.0
Gd0.55555556Pu0.44444444 0.0
Gd0.61111111Pu0.38888889 0.0
Gd0.66666667Pu0.33333333 0.0
Gd0.72222222Pu0.27777778 0.0
Gd0.77777778Pu0.22222222 0.0
Gd0.83333333Pu0.16666667 0.0
Gd0.88888889Pu0.11111111 0.0
Gd0.94444444Pu0.05555556 0.0
GdPu0 0.0
Gd0Mg 0.0
Gd0.05555556Mg0.94444444 -0.0206574247934
Gd0.11111111Mg0.88888889 -0.0413148495869
Gd0.16666667Mg0.83333333 -0.0619722753099
Gd0.22222222Mg0.77777778 -0.0826297001033
Gd0.27777778Mg0.72222222 -0.092932598704
Gd0.33333333Mg0.66666667 -0.0928809711119
Gd0.38888889Mg0.61111111 -0.0928293435175
Gd0.44444444Mg0.55555556 -0.0927777159254
Gd0.5Mg0.5 -0.0927260883333
Gd0.55555556Mg0.44444444 -0.0830512144486
Gd0.61111111Mg0.38888889 -0.0733763402736
Gd0.66666667Mg0.33333333 -0.0637014663889
Gd0.72222222Mg0.27777778 -0.0530845551117
Gd0.77777778Mg0.22222222 -0.0424676444716
Gd0.83333333Mg0.16666667 -0.0318507331944
Gd0.88888889Mg0.11111111 -0.0212338219173
Gd0.94444444Mg0.05555556 -0.0106169112772
GdMg0 0.0
Gd0Pb 0.0
Gd0.05555556Pb0.94444444 -0.0685932886196
Gd0.11111111Pb0.88888889 -0.137186577239
Gd0.16666667Pb0.83333333 -0.205779868946
Gd0.22222222Pb0.77777778 -0.274373157565
Gd0.27777778Pb0.72222222 -0.326725760244
Gd0.33333333Pb0.66666667 -0.362837672792
Gd0.38888889Pb0.61111111 -0.398949587549
Gd0.44444444Pb0.55555556 -0.435061502306
Gd0.5Pb0.5 -0.471173417063
Gd0.55555556Pb0.44444444 -0.507285329382
Gd0.61111111Pb0.38888889 -0.543397243213
Gd0.66666667Pb0.33333333 -0.491044643669
Gd0.72222222Pb0.27777778 -0.409203868804
Gd0.77777778Pb0.22222222 -0.327363093938
Gd0.83333333Pb0.16666667 -0.245522319073
Gd0.88888889Pb0.11111111 -0.163681549731
Gd0.94444444Pb0.05555556 -0.0818407748656
GdPb0 0.0
Gd0Pa 0.0
Gd0.05555556Pa0.94444444 0.0
Gd0.11111111Pa0.88888889 0.0
Gd0.16666667Pa0.83333333 0.0
Gd0.22222222Pa0.77777778 0.0
Gd0.27777778Pa0.72222222 0.0
Gd0.33333333Pa0.66666667 0.0
Gd0.38888889Pa0.61111111 0.0
Gd0.44444444Pa0.55555556 0.0
Gd0.5Pa0.5 0.0
Gd0.55555556Pa0.44444444 0.0
Gd0.61111111Pa0.38888889 0.0
Gd0.66666667Pa0.33333333 0.0
Gd0.72222222Pa0.27777778 0.0
Gd0.77777778Pa0.22222222 0.0
Gd0.83333333Pa0.16666667 0.0
Gd0.88888889Pa0.11111111 0.0
Gd0.94444444Pa0.05555556 0.0
GdPa0 0.0
Gd0Pd 0.0
Gd0.05555556Pd0.94444444 -0.192984590153
Gd0.11111111Pd0.88888889 -0.385969180307
Gd0.16666667Pd0.83333333 -0.578953779145
Gd0.22222222Pd0.77777778 -0.771938369298
Gd0.27777778Pd0.72222222 -0.872048066492
Gd0.33333333Pd0.66666667 -0.879282870725
Gd0.38888889Pd0.61111111 -0.886517675284
Gd0.44444444Pd0.55555556 -0.893752479517
Gd0.5Pd0.5 -0.90098728375
Gd0.55555556Pd0.44444444 -0.800971873922
Gd0.61111111Pd0.38888889 -0.700956464094
Gd0.66666667Pd0.33333333 -0.600941057867
Gd0.72222222Pd0.27777778 -0.500862790398
Gd0.77777778Pd0.22222222 -0.400690230155
Gd0.83333333Pd0.16666667 -0.300517675321
Gd0.88888889Pd0.11111111 -0.200345115077
Gd0.94444444Pd0.05555556 -0.100172560243
GdPd0 0.0
Gd0Xe 0.0
Gd0.05555556Xe0.94444444 0.0
Gd0.11111111Xe0.88888889 0.0
Gd0.16666667Xe0.83333333 0.0
Gd0.22222222Xe0.77777778 0.0
Gd0.27777778Xe0.72222222 0.0
Gd0.33333333Xe0.66666667 0.0
Gd0.38888889Xe0.61111111 0.0
Gd0.44444444Xe0.55555556 0.0
Gd0.5Xe0.5 0.0
Gd0.55555556Xe0.44444444 0.0
Gd0.61111111Xe0.38888889 0.0
Gd0.66666667Xe0.33333333 0.0
Gd0.72222222Xe0.27777778 0.0
Gd0.77777778Xe0.22222222 0.0
Gd0.83333333Xe0.16666667 0.0
Gd0.88888889Xe0.11111111 0.0
Gd0.94444444Xe0.05555556 0.0
GdXe0 0.0
PmGd0 0.0131229746719
Pm0.94444444Gd0.05555556 0.0123939212343
Pm0.88888889Gd0.11111111 0.0116648668125
Pm0.83333333Gd0.16666667 0.0109358123906
Pm0.77777778Gd0.22222222 0.0102067579688
Pm0.72222222Gd0.27777778 0.0094777041375
Pm0.66666667Gd0.33333333 0.00874865001094
Pm0.61111111Gd0.38888889 0.00801959578594
Pm0.55555556Gd0.44444444 0.00729054165938
Pm0.5Gd0.5 0.00656148753281
Pm0.44444444Gd0.55555556 0.00583243330782
Pm0.38888889Gd0.61111111 0.00510337918125
Pm0.33333333Gd0.66666667 0.00437432495626
Pm0.27777778Gd0.72222222 0.00364527082969
Pm0.22222222Gd0.77777778 0.00291621670312
Pm0.16666667Gd0.83333333 0.00218716247813
Pm0.11111111Gd0.88888889 0.00145810835156
Pm0.05555556Gd0.94444444 0.000729054165938
Pm0Gd 0.0
Gd0Ho 0.0
Gd0.05555556Ho0.94444444 0.0
Gd0.11111111Ho0.88888889 0.0
Gd0.16666667Ho0.83333333 0.0
Gd0.22222222Ho0.77777778 0.0
Gd0.27777778Ho0.72222222 0.0
Gd0.33333333Ho0.66666667 0.0
Gd0.38888889Ho0.61111111 0.0
Gd0.44444444Ho0.55555556 0.0
Gd0.5Ho0.5 0.0
Gd0.55555556Ho0.44444444 0.0
Gd0.61111111Ho0.38888889 0.0
Gd0.66666667Ho0.33333333 0.0
Gd0.72222222Ho0.27777778 0.0
Gd0.77777778Ho0.22222222 0.0
Gd0.83333333Ho0.16666667 0.0
Gd0.88888889Ho0.11111111 0.0
Gd0.94444444Ho0.05555556 0.0
GdHo0 0.0
Gd0Hf 0.0
Gd0.05555556Hf0.94444444 0.0
Gd0.11111111Hf0.88888889 0.0
Gd0.16666667Hf0.83333333 0.0
Gd0.22222222Hf0.77777778 0.0
Gd0.27777778Hf0.72222222 0.0
Gd0.33333333Hf0.66666667 0.0
Gd0.38888889Hf0.61111111 0.0
Gd0.44444444Hf0.55555556 0.0
Gd0.5Hf0.5 0.0
Gd0.55555556Hf0.44444444 0.0
Gd0.61111111Hf0.38888889 0.0
Gd0.66666667Hf0.33333333 0.0
Gd0.72222222Hf0.27777778 0.0
Gd0.77777778Hf0.22222222 0.0
Gd0.83333333Hf0.16666667 0.0
Gd0.88888889Hf0.11111111 0.0
Gd0.94444444Hf0.05555556 0.0
GdHf0 0.0
Gd0Hg 0.0
Gd0.05555556Hg0.94444444 -0.0596618684255
Gd0.11111111Hg0.88888889 -0.119323736851
Gd0.16666667Hg0.83333333 -0.178985607961
Gd0.22222222Hg0.77777778 -0.238647476387
Gd0.27777778Hg0.72222222 -0.28850187047
Gd0.33333333Hg0.66666667 -0.32854879021
Gd0.38888889Hg0.61111111 -0.368595711753
Gd0.44444444Hg0.55555556 -0.408642631493
Gd0.5Hg0.5 -0.448689551233
Gd0.55555556Hg0.44444444 -0.39883515715
Gd0.61111111Hg0.38888889 -0.348980763067
Gd0.66666667Hg0.33333333 -0.299126368984
Gd0.72222222Hg0.27777778 -0.249271974901
Gd0.77777778Hg0.22222222 -0.199417576332
Gd0.83333333Hg0.16666667 -0.149563182249
Gd0.88888889Hg0.11111111 -0.0997087881658
Gd0.94444444Hg0.05555556 -0.0498543940829
GdHg0 0.0
HeGd0 0.0
He0.94444444Gd0.05555556 0.0
He0.88888889Gd0.11111111 0.0
He0.83333333Gd0.16666667 0.0
He0.77777778Gd0.22222222 0.0
He0.72222222Gd0.27777778 0.0
He0.66666667Gd0.33333333 0.0
He0.61111111Gd0.38888889 0.0
He0.55555556Gd0.44444444 0.0
He0.5Gd0.5 0.0
He0.44444444Gd0.55555556 0.0
He0.38888889Gd0.61111111 0.0
He0.33333333Gd0.66666667 0.0
He0.27777778Gd0.72222222 0.0
He0.22222222Gd0.77777778 0.0
He0.16666667Gd0.83333333 0.0
He0.11111111Gd0.88888889 0.0
He0.05555556Gd0.94444444 0.0
He0Gd 0.0
Gd0C 0.0
Gd0.05555556C0.94444444 -0.0350031498634
Gd0.11111111C0.88888889 -0.0700062997267
Gd0.16666667C0.83333333 -0.10500944959
Gd0.22222222C0.77777778 -0.140012599453
Gd0.27777778C0.72222222 -0.175015746797
Gd0.33333333C0.66666667 -0.21001889666
Gd0.38888889C0.61111111 -0.245022046523
Gd0.44444444C0.55555556 -0.233354331582
Gd0.5C0.5 -0.21001889666
Gd0.55555556C0.44444444 -0.186683464258
Gd0.61111111C0.38888889 -0.163348031856
Gd0.66666667C0.33333333 -0.140012599453
Gd0.72222222C0.27777778 -0.116677164531
Gd0.77777778C0.22222222 -0.0933417321289
Gd0.83333333C0.16666667 -0.0700062997267
Gd0.88888889C0.11111111 -0.0466708673246
Gd0.94444444C0.05555556 -0.0233354331582
GdC0 0.0
KGd0 0.0
K0.94444444Gd0.05555556 0.0
K0.88888889Gd0.11111111 0.0
K0.83333333Gd0.16666667 0.0
K0.77777778Gd0.22222222 0.0
K0.72222222Gd0.27777778 0.0
K0.66666667Gd0.33333333 0.0
K0.61111111Gd0.38888889 0.0
K0.55555556Gd0.44444444 0.0
K0.5Gd0.5 0.0
K0.44444444Gd0.55555556 0.0
K0.38888889Gd0.61111111 0.0
K0.33333333Gd0.66666667 0.0
K0.27777778Gd0.72222222 0.0
K0.22222222Gd0.77777778 0.0
K0.16666667Gd0.83333333 0.0
K0.11111111Gd0.88888889 0.0
K0.05555556Gd0.94444444 0.0
K0Gd 0.0
Gd0Mn 0.0
Gd0.05555556Mn0.94444444 0.0
Gd0.11111111Mn0.88888889 0.0
Gd0.16666667Mn0.83333333 0.0
Gd0.22222222Mn0.77777778 0.0
Gd0.27777778Mn0.72222222 0.0
Gd0.33333333Mn0.66666667 0.0
Gd0.38888889Mn0.61111111 0.0
Gd0.44444444Mn0.55555556 0.0
Gd0.5Mn0.5 0.0
Gd0.55555556Mn0.44444444 0.0
Gd0.61111111Mn0.38888889 0.0
Gd0.66666667Mn0.33333333 0.0
Gd0.72222222Mn0.27777778 0.0
Gd0.77777778Mn0.22222222 0.0
Gd0.83333333Mn0.16666667 0.0
Gd0.88888889Mn0.11111111 0.0
Gd0.94444444Mn0.05555556 0.0
GdMn0 0.0
Gd0O 0.0
Gd0.05555556O0.94444444 -0.526753845398
Gd0.11111111O0.88888889 -1.0535076908
Gd0.16666667O0.83333333 -1.5802615362
Gd0.22222222O0.77777778 -2.10701538159
Gd0.27777778O0.72222222 -2.63376918907
Gd0.33333333O0.66666667 -3.16052303446
Gd0.38888889O0.61111111 -3.68727687986
Gd0.44444444O0.55555556 -3.51169229001
Gd0.5O0.5 -3.16052303446
Gd0.55555556O0.44444444 -2.80935381684
Gd0.61111111O0.38888889 -2.45818459922
Gd0.66666667O0.33333333 -2.10701538159
Gd0.72222222O0.27777778 -1.75584612604
Gd0.77777778O0.22222222 -1.40467690842
Gd0.83333333O0.16666667 -1.0535076908
Gd0.88888889O0.11111111 -0.702338473173
Gd0.94444444O0.05555556 -0.351169229001
GdO0 0.0
Gd0S 0.0
Gd0.05555556S0.94444444 -0.32211139036
Gd0.11111111S0.88888889 -0.644222761394
Gd0.16666667S0.83333333 -0.966334151754
Gd0.22222222S0.77777778 -1.28844554211
Gd0.27777778S0.72222222 -1.61055691315
Gd0.33333333S0.66666667 -1.93266830351
Gd0.38888889S0.61111111 -2.20279836193
Gd0.44444444S0.55555556 -2.21698921124
Gd0.5S0.5 -2.16719525576
Gd0.55555556S0.44444444 -1.9263957853
Gd0.61111111S0.38888889 -1.68559631485
Gd0.66666667S0.33333333 -1.4447968444
Gd0.72222222S0.27777778 -1.20399737394
Gd0.77777778S0.22222222 -0.963197881815
Gd0.83333333S0.16666667 -0.722398411362
Gd0.88888889S0.11111111 -0.481598940908
Gd0.94444444S0.05555556 -0.240799470454
GdS0 0.0
Gd0W 0.0
Gd0.05555556W0.94444444 0.0
Gd0.11111111W0.88888889 0.0
Gd0.16666667W0.83333333 0.0
Gd0.22222222W0.77777778 0.0
Gd0.27777778W0.72222222 0.0
Gd0.33333333W0.66666667 0.0
Gd0.38888889W0.61111111 0.0
Gd0.44444444W0.55555556 0.0
