composition delta_e
Pu0.72222222Pa0.27777778 0.0
Pu0.77777778Pa0.22222222 0.0
Pu0.83333333Pa0.16666667 0.0
Pu0.88888889Pa0.11111111 0.0
Pu0.94444444Pa0.05555556 0.0
PuPa0 0.0
Pu0Pd 0.0
Pu0.05555556Pd0.94444444 -0.09991766622300001
Pu0.11111111Pd0.88888889 -0.19983533244600002
Pu0.16666667Pd0.83333333 -0.29975300316500003
Pu0.22222222Pd0.77777778 -0.399670669388
Pu0.27777778Pd0.72222222 -0.46241293765
Pu0.33333333Pd0.66666667 -0.487979808525
Pu0.38888889Pd0.61111111 -0.498719036057
Pu0.44444444Pd0.55555556 -0.464975334524
Pu0.5Pd0.5 -0.43123163375
Pu0.55555556Pd0.44444444 -0.383317008257
Pu0.61111111Pd0.38888889 -0.335402382764
Pu0.66666667Pd0.33333333 -0.287487757271
Pu0.72222222Pd0.27777778 -0.239573131778
Pu0.77777778Pd0.22222222 -0.191658501972
Pu0.83333333Pd0.16666667 -0.143743876479
Pu0.88888889Pd0.11111111 -0.09582925098619999
Pu0.94444444Pd0.05555556 -0.047914625493099994
PuPd0 0.0
Pu0Xe 0.0
Pu0.05555556Xe0.94444444 0.0
Pu0.11111111Xe0.88888889 0.0
Pu0.16666667Xe0.83333333 0.0
Pu0.22222222Xe0.77777778 0.0
Pu0.27777778Xe0.72222222 0.0
Pu0.33333333Xe0.66666667 0.0
Pu0.38888889Xe0.61111111 0.0
Pu0.44444444Xe0.55555556 0.0
Pu0.5Xe0.5 0.0
Pu0.55555556Xe0.44444444 0.0
Pu0.61111111Xe0.38888889 0.0
Pu0.66666667Xe0.33333333 0.0
Pu0.72222222Xe0.27777778 0.0
Pu0.77777778Xe0.22222222 0.0
Pu0.83333333Xe0.16666667 0.0
Pu0.88888889Xe0.11111111 0.0
Pu0.94444444Xe0.05555556 0.0
PuXe0 0.0
PmPu0 1.79528349625
Pm0.94444444Pu0.05555556 1.59580757217
Pm0.88888889Pu0.11111111 1.3963316480899999
Pm0.83333333Pu0.16666667 1.19685563425
Pm0.77777778Pu0.22222222 0.9973797101649999
Pm0.72222222Pu0.27777778 0.829484121654
Pm0.66666667Pu0.33333333 0.6931688687109999
Pm0.61111111Pu0.38888889 0.556853609635
Pm0.55555556Pu0.44444444 0.420538356692
Pm0.5Pu0.5 0.28422310375
Pm0.44444444Pu0.55555556 0.252642759205
Pm0.38888889Pu0.61111111 0.221062414659
Pm0.33333333Pu0.66666667 0.189482070114
Pm0.27777778Pu0.72222222 0.157901725569
Pm0.22222222Pu0.77777778 0.126321378181
Pm0.16666667Pu0.83333333 0.0947410336359
Pm0.11111111Pu0.88888889 0.06316068909059999
Pm0.05555556Pu0.94444444 0.031580344545299996
Pm0Pu 0.0
HoPu0 0.0
Ho0.94444444Pu0.05555556 0.0
Ho0.88888889Pu0.11111111 0.0
Ho0.83333333Pu0.16666667 0.0
Ho0.77777778Pu0.22222222 0.0
Ho0.72222222Pu0.27777778 0.0
Ho0.66666667Pu0.33333333 0.0
Ho0.61111111Pu0.38888889 0.0
Ho0.55555556Pu0.44444444 0.0
Ho0.5Pu0.5 0.0
Ho0.44444444Pu0.55555556 0.0
Ho0.38888889Pu0.61111111 0.0
Ho0.33333333Pu0.66666667 0.0
Ho0.27777778Pu0.72222222 0.0
Ho0.22222222Pu0.77777778 0.0
Ho0.16666667Pu0.83333333 0.0
Ho0.11111111Pu0.88888889 0.0
Ho0.05555556Pu0.94444444 0.0
Ho0Pu 0.0
Pu0Hf 0.0
Pu0.05555556Hf0.94444444 0.0
Pu0.11111111Hf0.88888889 0.0
Pu0.16666667Hf0.83333333 0.0
Pu0.22222222Hf0.77777778 0.0
Pu0.27777778Hf0.72222222 0.0
Pu0.33333333Hf0.66666667 0.0
Pu0.38888889Hf0.61111111 0.0
Pu0.44444444Hf0.55555556 0.0
Pu0.5Hf0.5 0.0
Pu0.55555556Hf0.44444444 0.0
Pu0.61111111Hf0.38888889 0.0
Pu0.66666667Hf0.33333333 0.0
Pu0.72222222Hf0.27777778 0.0
Pu0.77777778Hf0.22222222 0.0
Pu0.83333333Hf0.16666667 0.0
Pu0.88888889Hf0.11111111 0.0
Pu0.94444444Hf0.05555556 0.0
PuHf0 0.0
Pu0Hg 0.0
Pu0.05555556Hg0.94444444 -0.013364528471799999
Pu0.11111111Hg0.88888889 -0.0267290569437
Pu0.16666667Hg0.83333333 -0.040093586016899996
Pu0.22222222Hg0.77777778 -0.0534581144888
Pu0.27777778Hg0.72222222 -0.0618929074581
Pu0.33333333Hg0.66666667 -0.0653979649249
Pu0.38888889Hg0.61111111 -0.0689030225495
Pu0.44444444Hg0.55555556 -0.0724080800163
Pu0.5Hg0.5 -0.07591313748310001
Pu0.55555556Hg0.44444444 -0.0674783445138
Pu0.61111111Hg0.38888889 -0.0590435515445
Pu0.66666667Hg0.33333333 -0.05060875857509999
Pu0.72222222Hg0.27777778 -0.0421739656058
Pu0.77777778Hg0.22222222 -0.0337391718773
Pu0.83333333Hg0.16666667 -0.025304378908
Pu0.88888889Hg0.11111111 -0.0168695859387
Pu0.94444444Hg0.05555556 -0.00843479296933
PuHg0 0.0
HePu0 0.0
He0.94444444Pu0.05555556 0.0
He0.88888889Pu0.11111111 0.0
He0.83333333Pu0.16666667 0.0
He0.77777778Pu0.22222222 0.0
He0.72222222Pu0.27777778 0.0
He0.66666667Pu0.33333333 0.0
He0.61111111Pu0.38888889 0.0
He0.55555556Pu0.44444444 0.0
He0.5Pu0.5 0.0
He0.44444444Pu0.55555556 0.0
He0.38888889Pu0.61111111 0.0
He0.33333333Pu0.66666667 0.0
He0.27777778Pu0.72222222 0.0
He0.22222222Pu0.77777778 0.0
He0.16666667Pu0.83333333 0.0
He0.11111111Pu0.88888889 0.0
He0.05555556Pu0.94444444 0.0
He0Pu 0.0
Pu0C 0.0
Pu0.05555556C0.94444444 -0.00423055239496
Pu0.11111111C0.88888889 -0.008461104789909999
Pu0.16666667C0.83333333 -0.012691657184899998
Pu0.22222222C0.77777778 -0.0169222095798
Pu0.27777778C0.72222222 -0.021152761670200002
Pu0.33333333C0.66666667 -0.025383314065099995
Pu0.38888889C0.61111111 -0.0296138664601
Pu0.44444444C0.55555556 -0.028203682531499998
Pu0.5C0.5 -0.025383314065099995
Pu0.55555556C0.44444444 -0.0225629459034
Pu0.61111111C0.38888889 -0.019742577741599997
Pu0.66666667C0.33333333 -0.0169222095798
Pu0.72222222C0.27777778 -0.0141018411135
Pu0.77777778C0.22222222 -0.0112814729517
Pu0.83333333C0.16666667 -0.008461104789909999
Pu0.88888889C0.11111111 -0.0056407366281400004
Pu0.94444444C0.05555556 -0.0028203682531500003
PuC0 0.0
KPu0 0.0
K0.94444444Pu0.05555556 0.0
K0.88888889Pu0.11111111 0.0
K0.83333333Pu0.16666667 0.0
K0.77777778Pu0.22222222 0.0
K0.72222222Pu0.27777778 0.0
K0.66666667Pu0.33333333 0.0
K0.61111111Pu0.38888889 0.0
K0.55555556Pu0.44444444 0.0
K0.5Pu0.5 0.0
K0.44444444Pu0.55555556 0.0
K0.38888889Pu0.61111111 0.0
K0.33333333Pu0.66666667 0.0
K0.27777778Pu0.72222222 0.0
K0.22222222Pu0.77777778 0.0
K0.16666667Pu0.83333333 0.0
K0.11111111Pu0.88888889 0.0
K0.05555556Pu0.94444444 0.0
K0Pu 0.0
Pu0Mn 0.0
Pu0.05555556Mn0.94444444 0.0
Pu0.11111111Mn0.88888889 0.0
Pu0.16666667Mn0.83333333 0.0
Pu0.22222222Mn0.77777778 0.0
Pu0.27777778Mn0.72222222 0.0
Pu0.33333333Mn0.66666667 0.0
Pu0.38888889Mn0.61111111 0.0
Pu0.44444444Mn0.55555556 0.0
Pu0.5Mn0.5 0.0
Pu0.55555556Mn0.44444444 0.0
Pu0.61111111Mn0.38888889 0.0
Pu0.66666667Mn0.33333333 0.0
Pu0.72222222Mn0.27777778 0.0
Pu0.77777778Mn0.22222222 0.0
Pu0.83333333Mn0.16666667 0.0
Pu0.88888889Mn0.11111111 0.0
Pu0.94444444Mn0.05555556 0.0
PuMn0 0.0
Pu0O 0.0
Pu0.05555556O0.94444444 -0.54347280902
Pu0.11111111O0.88888889 -1.08694558543
Pu0.16666667O0.83333333 -1.63041839445
Pu0.22222222O0.77777778 -2.17389120347
Pu0.27777778O0.72222222 -2.7173639798799996
Pu0.33333333O0.66666667 -3.2608367889
Pu0.38888889O0.61111111 -3.5708868598300003
Pu0.44444444O0.55555556 -3.36379341805
Pu0.5O0.5 -3.0274140508099996
Pu0.55555556O0.44444444 -2.6910347199
Pu0.61111111O0.38888889 -2.354655389
Pu0.66666667O0.33333333 -2.01827605809
Pu0.72222222O0.27777778 -1.68189669086
Pu0.77777778O0.22222222 -1.34551735995
Pu0.83333333O0.16666667 -1.00913802905
Pu0.88888889O0.11111111 -0.672758698141
Pu0.94444444O0.05555556 -0.336379341805
PuO0 0.0
Pu0S 0.0
Pu0.05555556S0.94444444 -0.265165075749
Pu0.11111111S0.88888889 -0.530330135589
Pu0.16666667S0.83333333 -0.795495211338
Pu0.22222222S0.77777778 -1.06066028709
Pu0.27777778S0.72222222 -1.3258253469299999
Pu0.33333333S0.66666667 -1.59099042268
Pu0.38888889S0.61111111 -1.7002527296899999
Pu0.44444444S0.55555556 -1.8095150399900002
Pu0.5S0.5 -1.9187773470099998
Pu0.55555556S0.44444444 -1.70557986614
Pu0.61111111S0.38888889 -1.49238238527
Pu0.66666667S0.33333333 -1.2791849043999999
Pu0.72222222S0.27777778 -1.0659874235299998
Pu0.77777778S0.22222222 -0.8527899234749999
Pu0.83333333S0.16666667 -0.639592442606
Pu0.88888889S0.11111111 -0.426394961738
Pu0.94444444S0.05555556 -0.213197480869
PuS0 0.0
Pu0W 0.0
Pu0.05555556W0.94444444 0.0
Pu0.11111111W0.88888889 0.0
Pu0.16666667W0.83333333 0.0
Pu0.22222222W0.77777778 0.0
Pu0.27777778W0.72222222 0.0
Pu0.33333333W0.66666667 0.0
Pu0.38888889W0.61111111 0.0
Pu0.44444444W0.55555556 0.0
Pu0.5W0.5 0.0
Pu0.55555556W0.44444444 0.0
Pu0.61111111W0.38888889 0.0
Pu0.66666667W0.33333333 0.0
Pu0.72222222W0.27777778 0.0
Pu0.77777778W0.22222222 0.0
Pu0.83333333W0.16666667 0.0
Pu0.88888889W0.11111111 0.0
Pu0.94444444W0.05555556 0.0
PuW0 0.0
Pu0Zn 0.0
Pu0.05555556Zn0.94444444 -0.0787555776927
Pu0.11111111Zn0.88888889 -0.14996296988399999
Pu0.16666667Zn0.83333333 -0.157010797458
Pu0.22222222Zn0.77777778 -0.16405862432
Pu0.27777778Zn0.72222222 -0.171106451471
Pu0.33333333Zn0.66666667 -0.178154278333
Pu0.38888889Zn0.61111111 -0.163308089066
Pu0.44444444Zn0.55555556 -0.148461898017
Pu0.5Zn0.5 -0.13361570875
Pu0.55555556Zn0.44444444 -0.118769519483
Pu0.61111111Zn0.38888889 -0.103923328434
Pu0.66666667Zn0.33333333 -0.0890771391667
Pu0.72222222Zn0.27777778 -0.0742309498994
Pu0.77777778Zn0.22222222 -0.0593847588506
Pu0.83333333Zn0.16666667 -0.044538569583300006
Pu0.88888889Zn0.11111111 -0.0296923803161
Pu0.94444444Zn0.05555556 -0.0148461898017
PuZn0 0.0
EuPu0 0.0
Eu0.94444444Pu0.05555556 0.0
Eu0.88888889Pu0.11111111 0.0
Eu0.83333333Pu0.16666667 0.0
Eu0.77777778Pu0.22222222 0.0
Eu0.72222222Pu0.27777778 0.0
Eu0.66666667Pu0.33333333 0.0
Eu0.61111111Pu0.38888889 0.0
Eu0.55555556Pu0.44444444 0.0
Eu0.5Pu0.5 0.0
Eu0.44444444Pu0.55555556 0.0
Eu0.38888889Pu0.61111111 0.0
Eu0.33333333Pu0.66666667 0.0
Eu0.27777778Pu0.72222222 0.0
Eu0.22222222Pu0.77777778 0.0
Eu0.16666667Pu0.83333333 0.0
Eu0.11111111Pu0.88888889 0.0
Eu0.05555556Pu0.94444444 0.0
Eu0Pu 0.0
Pu0Zr 0.0
Pu0.05555556Zr0.94444444 0.0
Pu0.11111111Zr0.88888889 0.0
Pu0.16666667Zr0.83333333 0.0
Pu0.22222222Zr0.77777778 0.0
Pu0.27777778Zr0.72222222 0.0
Pu0.33333333Zr0.66666667 0.0
Pu0.38888889Zr0.61111111 0.0
Pu0.44444444Zr0.55555556 0.0
Pu0.5Zr0.5 0.0
Pu0.55555556Zr0.44444444 0.0
Pu0.61111111Zr0.38888889 0.0
Pu0.66666667Zr0.33333333 0.0
Pu0.72222222Zr0.27777778 0.0
Pu0.77777778Zr0.22222222 0.0
Pu0.83333333Zr0.16666667 0.0
Pu0.88888889Zr0.11111111 0.0
Pu0.94444444Zr0.05555556 0.0
PuZr0 0.0
ErPu0 0.0
Er0.94444444Pu0.05555556 0.0
Er0.88888889Pu0.11111111 0.0
Er0.83333333Pu0.16666667 0.0
Er0.77777778Pu0.22222222 0.0
Er0.72222222Pu0.27777778 0.0
Er0.66666667Pu0.33333333 0.0
Er0.61111111Pu0.38888889 0.0
Er0.55555556Pu0.44444444 0.0
Er0.5Pu0.5 0.0
Er0.44444444Pu0.55555556 0.0
Er0.38888889Pu0.61111111 0.0
Er0.33333333Pu0.66666667 0.0
Er0.27777778Pu0.72222222 0.0
Er0.22222222Pu0.77777778 0.0
Er0.16666667Pu0.83333333 0.0
Er0.11111111Pu0.88888889 0.0
Er0.05555556Pu0.94444444 0.0
Er0Pu 0.0
Pu0Ni 0.0
Pu0.05555556Ni0.94444444 -0.061287193831599994
Pu0.11111111Ni0.88888889 -0.122574389502
Pu0.16666667Ni0.83333333 -0.18386158333299998
Pu0.22222222Ni0.77777778 -0.17337549298500002
Pu0.27777778Ni0.72222222 -0.162889403265
Pu0.33333333Ni0.66666667 -0.152403312917
Pu0.38888889Ni0.61111111 -0.141917222568
Pu0.44444444Ni0.55555556 -0.13143113284900002
Pu0.5Ni0.5 -0.1209450425
Pu0.55555556Ni0.44444444 -0.10750670457900001
Pu0.61111111Ni0.38888889 -0.09406836665769999
Pu0.66666667Ni0.33333333 -0.0806300287365
Pu0.72222222Ni0.27777778 -0.0671916908153
Pu0.77777778Ni0.22222222 -0.053753351684699996
Pu0.83333333Ni0.16666667 -0.0403150137635
Pu0.88888889Ni0.11111111 -0.026876675842300003
Pu0.94444444Ni0.05555556 -0.013438337921200002
PuNi0 0.0
NaPu0 0.0
Na0.94444444Pu0.05555556 0.0
Na0.88888889Pu0.11111111 0.0
Na0.83333333Pu0.16666667 0.0
Na0.77777778Pu0.22222222 0.0
Na0.72222222Pu0.27777778 0.0
Na0.66666667Pu0.33333333 0.0
Na0.61111111Pu0.38888889 0.0
Na0.55555556Pu0.44444444 0.0
Na0.5Pu0.5 0.0
Na0.44444444Pu0.55555556 0.0
Na0.38888889Pu0.61111111 0.0
Na0.33333333Pu0.66666667 0.0
Na0.27777778Pu0.72222222 0.0
Na0.22222222Pu0.77777778 0.0
Na0.16666667Pu0.83333333 0.0
Na0.11111111Pu0.88888889 0.0
Na0.05555556Pu0.94444444 0.0
Na0Pu 0.0
Pu0Nb 0.0
Pu0.05555556Nb0.94444444 0.0
Pu0.11111111Nb0.88888889 0.0
Pu0.16666667Nb0.83333333 0.0
Pu0.22222222Nb0.77777778 0.0
Pu0.27777778Nb0.72222222 0.0
Pu0.33333333Nb0.66666667 0.0
Pu0.38888889Nb0.61111111 0.0
Pu0.44444444Nb0.55555556 0.0
Pu0.5Nb0.5 0.0
Pu0.55555556Nb0.44444444 0.0
Pu0.61111111Nb0.38888889 0.0
Pu0.66666667Nb0.33333333 0.0
Pu0.72222222Nb0.27777778 0.0
Pu0.77777778Nb0.22222222 0.0
Pu0.83333333Nb0.16666667 0.0
Pu0.88888889Nb0.11111111 0.0
Pu0.94444444Nb0.05555556 0.0
PuNb0 0.0
NdPu0 0.0
Nd0.94444444Pu0.05555556 0.0
Nd0.88888889Pu0.11111111 0.0
Nd0.83333333Pu0.16666667 0.0
Nd0.77777778Pu0.22222222 0.0
Nd0.72222222Pu0.27777778 0.0
Nd0.66666667Pu0.33333333 0.0
Nd0.61111111Pu0.38888889 0.0
Nd0.55555556Pu0.44444444 0.0
Nd0.5Pu0.5 0.0
Nd0.44444444Pu0.55555556 0.0
Nd0.38888889Pu0.61111111 0.0
Nd0.33333333Pu0.66666667 0.0
Nd0.27777778Pu0.72222222 0.0
Nd0.22222222Pu0.77777778 0.0
Nd0.16666667Pu0.83333333 0.0
Nd0.11111111Pu0.88888889 0.0
Nd0.05555556Pu0.94444444 0.0
Nd0Pu 0.0
NePu0 0.0
Ne0.94444444Pu0.05555556 0.0
Ne0.88888889Pu0.11111111 0.0
Ne0.83333333Pu0.16666667 0.0
Ne0.77777778Pu0.22222222 0.0
Ne0.72222222Pu0.27777778 0.0
Ne0.66666667Pu0.33333333 0.0
Ne0.61111111Pu0.38888889 0.0
Ne0.55555556Pu0.44444444 0.0
Ne0.5Pu0.5 0.0
Ne0.44444444Pu0.55555556 0.0
Ne0.38888889Pu0.61111111 0.0
Ne0.33333333Pu0.66666667 0.0
Ne0.27777778Pu0.72222222 0.0
Ne0.22222222Pu0.77777778 0.0
Ne0.16666667Pu0.83333333 0.0
Ne0.11111111Pu0.88888889 0.0
Ne0.05555556Pu0.94444444 0.0
Ne0Pu 0.0
Pu0Np 0.0
Pu0.05555556Np0.94444444 0.0
Pu0.11111111Np0.88888889 0.0
Pu0.16666667Np0.83333333 0.0
Pu0.22222222Np0.77777778 0.0
Pu0.27777778Np0.72222222 0.0
Pu0.33333333Np0.66666667 0.0
Pu0.38888889Np0.61111111 0.0
Pu0.44444444Np0.55555556 0.0
Pu0.5Np0.5 0.0
Pu0.55555556Np0.44444444 0.0
Pu0.61111111Np0.38888889 0.0
Pu0.66666667Np0.33333333 0.0
Pu0.72222222Np0.27777778 0.0
Pu0.77777778Np0.22222222 0.0
Pu0.83333333Np0.16666667 0.0
Pu0.88888889Np0.11111111 0.0
Pu0.94444444Np0.05555556 0.0
PuNp0 0.0
Pu0Fe 0.0
Pu0.05555556Fe0.94444444 0.0
Pu0.11111111Fe0.88888889 0.0
Pu0.16666667Fe0.83333333 0.0
Pu0.22222222Fe0.77777778 0.0
Pu0.27777778Fe0.72222222 0.0
Pu0.33333333Fe0.66666667 0.0
Pu0.38888889Fe0.61111111 0.0
Pu0.44444444Fe0.55555556 0.0
Pu0.5Fe0.5 0.0
Pu0.55555556Fe0.44444444 0.0
Pu0.61111111Fe0.38888889 0.0
Pu0.66666667Fe0.33333333 0.0
Pu0.72222222Fe0.27777778 0.0
Pu0.77777778Fe0.22222222 0.0
Pu0.83333333Fe0.16666667 0.0
Pu0.88888889Fe0.11111111 0.0
Pu0.94444444Fe0.05555556 0.0
PuFe0 0.0
Pu0B 0.0
Pu0.05555556B0.94444444 -0.184162454989
Pu0.11111111B0.88888889 -0.322603137346
Pu0.16666667B0.83333333 -0.43246770992600003
Pu0.22222222B0.77777778 -0.484542383267
Pu0.27777778B0.72222222 -0.44993221517
Pu0.33333333B0.66666667 -0.415322042089
Pu0.38888889B0.61111111 -0.380711873991
Pu0.44444444B0.55555556 -0.34610170091
Pu0.5B0.5 -0.311491532813
Pu0.55555556B0.44444444 -0.276881364715
Pu0.61111111B0.38888889 -0.24227119163400002
Pu0.66666667B0.33333333 -0.207661023536
Pu0.72222222B0.27777778 -0.173050850455
Pu0.77777778B0.22222222 -0.138440682358
Pu0.83333333B0.16666667 -0.103830509276
Pu0.88888889B0.11111111 -0.06922034117880001
Pu0.94444444B0.05555556 -0.034610170091
PuB0 0.0
Pu0F 0.0
Pu0.05555556F0.94444444 -0.867314605349
Pu0.11111111F0.88888889 -1.7346292106999999
Pu0.16666667F0.83333333 -2.60194385508
Pu0.22222222F0.77777778 -3.46925846042
Pu0.27777778F0.72222222 -3.7583633158599996
Pu0.33333333F0.66666667 -3.46925846042
Pu0.38888889F0.61111111 -3.1801535659500004
Pu0.44444444F0.55555556 -2.89104871052
Pu0.5F0.5 -2.60194385508
Pu0.55555556F0.44444444 -2.3128389606099997
Pu0.61111111F0.38888889 -2.0237341051700004
Pu0.66666667F0.33333333 -1.7346292106999999
Pu0.72222222F0.27777778 -1.44552435526
Pu0.77777778F0.22222222 -1.1564194998200001
Pu0.83333333F0.16666667 -0.867314605349
Pu0.88888889F0.11111111 -0.578209749909
Pu0.94444444F0.05555556 -0.289104871052
PuF0 0.0
SrPu0 0.0
Sr0.94444444Pu0.05555556 0.0
Sr0.88888889Pu0.11111111 0.0
Sr0.83333333Pu0.16666667 0.0
Sr0.77777778Pu0.22222222 0.0
Sr0.72222222Pu0.27777778 0.0
Sr0.66666667Pu0.33333333 0.0
Sr0.61111111Pu0.38888889 0.0
Sr0.55555556Pu0.44444444 0.0
Sr0.5Pu0.5 0.0
Sr0.44444444Pu0.55555556 0.0
Sr0.38888889Pu0.61111111 0.0
Sr0.33333333Pu0.66666667 0.0
Sr0.27777778Pu0.72222222 0.0
Sr0.22222222Pu0.77777778 0.0
Sr0.16666667Pu0.83333333 0.0
Sr0.11111111Pu0.88888889 0.0
Sr0.05555556Pu0.94444444 0.0
Sr0Pu 0.0
Pu0N 0.0
Pu0.05555556N0.94444444 -0.152124667109
Pu0.11111111N0.88888889 -0.304249334218
Pu0.16666667N0.83333333 -0.456374001327
Pu0.22222222N0.77777778 -0.608498668436
Pu0.27777778N0.72222222 -0.7606233492360001
Pu0.33333333N0.66666667 -0.912748016345
Pu0.38888889N0.61111111 -1.06487268345
Pu0.44444444N0.55555556 -1.21699735056
Pu0.5N0.5 -1.3691220176700003
Pu0.55555556N0.44444444 -1.21699735056
Pu0.61111111N0.38888889 -1.06487268345
Pu0.66666667N0.33333333 -0.912748016345
Pu0.72222222N0.27777778 -0.7606233492360001
Pu0.77777778N0.22222222 -0.608498668436
Pu0.83333333N0.16666667 -0.456374001327
Pu0.88888889N0.11111111 -0.304249334218
Pu0.94444444N0.05555556 -0.152124667109
PuN0 0.0
Pu0Kr 0.0
Pu0.05555556Kr0.94444444 0.0
Pu0.11111111Kr0.88888889 0.0
Pu0.16666667Kr0.83333333 0.0
Pu0.22222222Kr0.77777778 0.0
Pu0.27777778Kr0.72222222 0.0
Pu0.33333333Kr0.66666667 0.0
Pu0.38888889Kr0.61111111 0.0
Pu0.44444444Kr0.55555556 0.0
Pu0.5Kr0.5 0.0
Pu0.55555556Kr0.44444444 0.0
Pu0.61111111Kr0.38888889 0.0
Pu0.66666667Kr0.33333333 0.0
Pu0.72222222Kr0.27777778 0.0
Pu0.77777778Kr0.22222222 0.0
Pu0.83333333Kr0.16666667 0.0
Pu0.88888889Kr0.11111111 0.0
Pu0.94444444Kr0.05555556 0.0
PuKr0 0.0
Pu0Si 0.0
Pu0.05555556Si0.94444444 -0.0789797451907
Pu0.11111111Si0.88888889 -0.157959485643
Pu0.16666667Si0.83333333 -0.23693923083299998
Pu0.22222222Si0.77777778 -0.315918976024
Pu0.27777778Si0.72222222 -0.394898716476
Pu0.33333333Si0.66666667 -0.473878461667
Pu0.38888889Si0.61111111 -0.46556035952799996
Pu0.44444444Si0.55555556 -0.457242257139
Pu0.5Si0.5 -0.448924155
Pu0.55555556Si0.44444444 -0.420689550282
Pu0.61111111Si0.38888889 -0.392454944929
Pu0.66666667Si0.33333333 -0.342574483762
Pu0.72222222Si0.27777778 -0.28547873582600003
Pu0.77777778Si0.22222222 -0.22838298789
Pu0.83333333Si0.16666667 -0.171287239954
Pu0.88888889Si0.11111111 -0.114191495872
Pu0.94444444Si0.05555556 -0.0570957479359
PuSi0 0.0
Pu0Sn 0.0
Pu0.05555556Sn0.94444444 -0.0967157240636
Pu0.11111111Sn0.88888889 -0.193431448127
Pu0.16666667Sn0.83333333 -0.290147176543
Pu0.22222222Sn0.77777778 -0.386862900607
Pu0.27777778Sn0.72222222 -0.42487467743
Pu0.33333333Sn0.66666667 -0.404182511863
Pu0.38888889Sn0.61111111 -0.383490345301
Pu0.44444444Sn0.55555556 -0.362798178738
Pu0.5Sn0.5 -0.342106012176
Pu0.55555556Sn0.44444444 -0.32141384561299996
Pu0.61111111Sn0.38888889 -0.30072167905
Pu0.66666667Sn0.33333333 -0.280029512488
Pu0.72222222Sn0.27777778 -0.259337344184
Pu0.77777778Sn0.22222222 -0.22132556624400002
Pu0.83333333Sn0.16666667 -0.165994175305
Pu0.88888889Sn0.11111111 -0.110662781877
Pu0.94444444Sn0.05555556 -0.055331390938400005
PuSn0 0.0
SmPu0 0.0
Sm0.94444444Pu0.05555556 0.0
Sm0.88888889Pu0.11111111 0.0
Sm0.83333333Pu0.16666667 0.0
Sm0.77777778Pu0.22222222 0.0
Sm0.72222222Pu0.27777778 0.0
Sm0.66666667Pu0.33333333 0.0
Sm0.61111111Pu0.38888889 0.0
Sm0.55555556Pu0.44444444 0.0
Sm0.5Pu0.5 0.0
Sm0.44444444Pu0.55555556 0.0
Sm0.38888889Pu0.61111111 0.0
Sm0.33333333Pu0.66666667 0.0
Sm0.27777778Pu0.72222222 0.0
Sm0.22222222Pu0.77777778 0.0
Sm0.16666667Pu0.83333333 0.0
Sm0.11111111Pu0.88888889 0.0
Sm0.05555556Pu0.94444444 0.0
Sm0Pu 0.0
Pu0V 0.0
Pu0.05555556V0.94444444 0.0
Pu0.11111111V0.88888889 0.0
Pu0.16666667V0.83333333 0.0
Pu0.22222222V0.77777778 0.0
Pu0.27777778V0.72222222 0.0
Pu0.33333333V0.66666667 0.0
Pu0.38888889V0.61111111 0.0
Pu0.44444444V0.55555556 0.0
Pu0.5V0.5 0.0
Pu0.55555556V0.44444444 0.0
Pu0.61111111V0.38888889 0.0
Pu0.66666667V0.33333333 0.0
Pu0.72222222V0.27777778 0.0
Pu0.77777778V0.22222222 0.0
Pu0.83333333V0.16666667 0.0
Pu0.88888889V0.11111111 0.0
Pu0.94444444V0.05555556 0.0
PuV0 0.0
Pu0Sc 0.0
Pu0.05555556Sc0.94444444 0.0
Pu0.11111111Sc0.88888889 0.0
Pu0.16666667Sc0.83333333 0.0
Pu0.22222222Sc0.77777778 0.0
Pu0.27777778Sc0.72222222 0.0
Pu0.33333333Sc0.66666667 0.0
Pu0.38888889Sc0.61111111 0.0
Pu0.44444444Sc0.55555556 0.0
Pu0.5Sc0.5 0.0
Pu0.55555556Sc0.44444444 0.0
Pu0.61111111Sc0.38888889 0.0
Pu0.66666667Sc0.33333333 0.0
Pu0.72222222Sc0.27777778 0.0
Pu0.77777778Sc0.22222222 0.0
Pu0.83333333Sc0.16666667 0.0
Pu0.88888889Sc0.11111111 0.0
Pu0.94444444Sc0.05555556 0.0
PuSc0 0.0
Pu0Sb 0.0
Pu0.05555556Sb0.94444444 -0.07740263283710001
Pu0.11111111Sb0.88888889 -0.154805265674
Pu0.16666667Sb0.83333333 -0.23220790199400002
Pu0.22222222Sb0.77777778 -0.309610534831
Pu0.27777778Sb0.72222222 -0.380404322735
Pu0.33333333Sb0.66666667 -0.444589265704
Pu0.38888889Sb0.61111111 -0.508774211561
Pu0.44444444Sb0.55555556 -0.572959154531
Pu0.5Sb0.5 -0.6371440975
Pu0.55555556Sb0.44444444 -0.5663503095970001
Pu0.61111111Sb0.38888889 -0.495556521694
Pu0.66666667Sb0.33333333 -0.42476273379
Pu0.72222222Sb0.27777778 -0.35396894588699995
Pu0.77777778Sb0.22222222 -0.283175151613
Pu0.83333333Sb0.16666667 -0.21238136371
Pu0.88888889Sb0.11111111 -0.141587575806
Pu0.94444444Sb0.05555556 -0.0707937879032
PuSb0 0.0
Pu0Se 0.0
Pu0.05555556Se0.94444444 -0.21515071374699998
Pu0.11111111Se0.88888889 -0.430301414586
Pu0.16666667Se0.83333333 -0.645452128333
