composition current_knownFE ML_stability heuristic_stability
F7Ti2Lu1 -3.30562368889 0.27956901673 1.14106376109
C1F3Mg3.5 -2.14456015 0.329386897039 0.57598584075
F9Ti3Nd1 -3.30409525 0.278773850014 1.16006606863
F8Ti3Ba1 -3.18173436111 0.288002244466 0.8878452352
O9As5Gd1 -1.67622063315 0.537846786459 0.36450633876
S9Te1Pm4 -0.993780055556 0.482295939106 0.383006878474
O6.5Cl1Th2 -2.72006279377 0.336502494553 0.5498478307
F8Ba2Os1 -2.8455859697 0.513038147702 0.37136848037
F9Br5Pd1 -0.823210966667 0.412168773887 0.425009327673
Be1F8Br6 -1.14243501111 0.731541126168 0.33784438366
F8S3Ca1 -2.00671609954 0.328400557991 0.57325582729
P3Cl6Er1 -0.897526275 0.396101898799 0.44042299186
F8Ba2Re1 -2.95725197403 0.497080109708 0.3755587312
Be1F8Ag6 -1.43515664444 0.356500924532 0.49883323854
B1F9S3 -1.63823969053 0.457367711702 0.39231611465
O8Ce3Ir1 -2.62206197037 0.354179451633 0.50046765875
O8Pd1U2 -2.35174727312 0.445744312154 0.39738256516
S9Pm5Au1 -1.16729475463 0.457773129763 0.39074636213
F6Cu4Sr1 -1.91605822727 0.448140342141 0.39562919328
F8.5Yb1.5Re1 -2.44332330357 0.37824625476 0.45942259168
C1F2Ge3 -1.05445285417 0.427428167407 0.40798871874
F8Cl5Pr1 -1.47158791071 0.792899775321 0.3321527498
Li8O6Tc1 -1.64069718333 0.620556756481 0.34624293595
O8Rb1Yb5 -2.77175565619 0.315090899452 0.61809497013
S9Pm5Ir1 -1.24064985741 0.5459416622 0.35881757702
F8Ag5Dy1 -1.78026522619 0.365628375603 0.4768909049
C1F2Sn3 -1.1460340625 0.423437874388 0.40976889052
O7Nb1Ru4 -1.31070394531 0.60091500805 0.34821556376
Na4Cl1Br7 -1.097083625 0.416676123526 0.41465128511
S7Cl1Eu3 -1.40919596465 0.556282000891 0.35568434505
O8Mn1Gd3 -2.90771446987 0.383794000812 0.44943131266
C3O4.5P1 -1.27689930147 0.356393965609 0.49234590768
F8Zn1Se3 -1.66012797786 0.349486991108 0.50526331504
O5S3Ge1 -1.02289672068 0.547156573606 0.35739496146
O8Se6Th1 -1.28633327428 0.556077911333 0.35540149356
F7V1.5Pu1 -3.12644559868 0.293338763228 0.76325134722
F1Mo1Sb1 -1.06174253968 0.357160723395 0.489122381
F8Cl5Nd1 -1.473437 0.791050686031 0.33054421505
O8Re3Th1 -2.16079321003 0.536856146982 0.35920534144
C1F2Sm2 -2.275949975 0.476416239303 0.37890664936
O2.5Mg1.5S1 -2.0722143838 0.496776406355 0.37087921729
O7Ca4Se1 -2.29663159635 0.341695147004 0.51999085455
S9Cl1Pm5 -1.26998948827 0.59249503411 0.34758744112
O4.5Ti2Ho1 -3.2487855982 0.343573723062 0.51488503722
O5Ce2Re1 -2.84449365787 0.40649999445 0.42104588881
F8Br6Hg1 -0.773971166667 0.664007291634 0.338611510983
P1S6Ac3 -1.10106732917 0.481519690072 0.37572030154
F8Mn1Tm2 -3.29902489969 0.297867366983 0.70940306475
O3.66666667Nb1Tc1.33333333 -1.73444580625 0.479549395296 0.37569714599
O8Ru1Pr4 -3.24090465616 0.348086334969 0.50189976532
H1F7Eu2 -2.88782175 0.412860972446 0.4133636856
O6Na7I1 -1.1200343648 0.527927282801 0.35902843264
F8Eu2Re1 -3.18785051948 0.415341292531 0.4107956145
O9Si4Eu1 -2.92536822902 0.320674377055 0.57759571261
O6Co7Te1 -1.04315890593 0.395326647059 0.42939039797
O9Tb1Bi5 -1.7004660317 0.390066929293 0.43513811419
Be3N1O5.5 -1.82433125 0.365476466157 0.46807662997
O4.5V3Ho1 -2.68439490038 0.298622243757 0.6927138711
Cl7Ti2Er1 -1.46703045833 0.282934139465 0.86558043505
Li8O5Pb1 -1.74137963393 0.424204476329 0.40268831874
O9Cr1Yb5 -2.97703859611 0.395763677629 0.426959511
F8Ru2Pb1 -1.80170679545 0.294362292323 0.72199825198
F8Ag5Gd1 -1.78519853571 0.360695066083 0.47351519257
C1O4Fe4 -1.30466070405 0.340878461155 0.51243073378
F1Cr1Sb1 -1.16604761111 0.338388653987 0.51865210796
O9As5Er1 -1.69361660071 0.520450818899 0.35884068563
F6Ru2Te1 -1.64808835185 0.296755393357 0.69778851178
O4.5Se3Tm1 -1.57918324891 0.602384494467 0.34246732515
N1O9Fe5 -1.42197518309 0.438677294857 0.39222560763
F4.33333333Cl1.33333333Ho1 -2.66177828558 0.385474926406 0.43676816322
F9Ni3Yb1 -2.06752901923 0.395977853225 0.42474459088
F6S1.5Pm1 -2.51692180556 0.29457258372 0.71218010732
F8Sr2Re1 -2.99622697403 0.457548983353 0.38151435215
O9Sb5Gd1 -1.78886046648 0.355351895151 0.48057373659
O7P4Cd1 -1.68881390625 0.584155020993 0.34454258259
B1Cl8Rb5 -1.44886333036 0.554070794796 0.34982358137
O8Nb3Hf1 -2.73815330208 0.300947721359 0.6641528704
O9Cl1Fe5 -1.40302880716 0.409485272268 0.41114649946
O8Mg6W1 -2.60702717778 0.315759587472 0.58570714095
O8Nb6Ir1 -2.07014551481 0.293824625264 0.71542599135
O8Ti1Yb4 -2.92014666662 0.421369928738 0.40173654131
Li8O6Os1 -1.65326528333 0.593522091803 0.34278858504
O4.5V3Dy1 -2.67736143211 0.296267892811 0.69410054497
O8P5Hg1 -1.57337021429 0.476088093818 0.37179014325
O7Mn1Ni6 -1.51038830089 0.31508563713 0.58457345758
F9Ti3Sm1 -3.31260371795 0.270265382064 1.15891405416
O8Nb6Th1 -2.42734323469 0.287627314445 0.76256894825
O7Cd1Eu4 -2.52782497502 0.329254759617 0.53523875774
C1F2Zn3 -1.16259972917 0.407837247214 0.41034675337
O4.5Ti2Pm1 -3.18291451528 0.333417492691 0.52343629863
Be1F8I6 -1.38167784444 0.393569847808 0.42364244192
F8Cu5Lu1 -1.90853719643 0.320153827307 0.563096181
N1O6.5Th2 -2.79462308324 0.317710337846 0.57081434466
O8Ti1Co6 -1.64519641526 0.432746726956 0.39130651467
Cl3Sn3Er1 -0.875497056122 0.491926772802 0.363643465668
O6K8Os1 -1.05609227727 0.780184827287 0.32338558984
Li1F9Se4 -1.65578080804 0.39811662763 0.41685277234
C1F1.33333333Os1.33333333 -0.834743624431 0.558089046113 0.345981046099
F8Sr2Os1 -2.8845609697 0.457186535547 0.37732410132
O8Pt1Pu3 -2.76009461576 0.307054989846 0.61265971379
C1F2Ac2 -2.128757575 0.418839720687 0.39927354294
O7F1Co5 -1.28117679464 0.669261725612 0.33072093689
F7Na1Cu6 -1.37686353571 0.654098421784 0.33233464154
O8Mn6Th1 -2.37419603463 0.306552761734 0.61454267354
Si1Cl2.66666667Pa1.33333333 -0.977813345306 0.403661970802 0.411054569614
F8Cr1Yb2 -2.77812956061 0.286817920559 0.75403343331
F8Cu6Ba1 -1.6889273 0.383110782181 0.43114655322
C1O2.5Ga3 -1.19785381731 0.395018888657 0.4171349701
F8I5Ho1 -1.8363875 0.325957526239 0.53512683602
S1Cl8Lu2 -1.00332986995 0.485710561843 0.36373985993
F8I5Er1 -1.83649005357 0.325854972669 0.53491357316
F7V2Rb1 -2.82279885 0.280056214067 0.82444737308
O8Se6Hf1 -1.14060024792 0.677979642149 0.32801655653
O9Eu4W1 -2.63431094287 0.422064404428 0.39447656438
O8As4U1 -1.74783041306 0.395948319084 0.41475957565
O8K1Yb5 -2.77592619191 0.304014556441 0.61722640846
O9Mn4Cu1 -1.6894078552 0.566193539282 0.34198300152
O9As5Tm1 -1.69927995876 0.50397097811 0.35626736812
F8Cr1Ru2 -1.90798204167 0.276541106143 0.87749448902
F8Ti1Ru2 -2.15930796591 0.283177666909 0.77373711435
O9Mn4Pt1 -1.63289850789 0.508211122396 0.35424489158
N8Se1Ce5 -0.959659303454 0.390120436811 0.418664165416
B5O9Tl1 -2.12840106667 0.338399213464 0.4982600548
F9Ti3Ho1 -3.31885441026 0.26633829536 1.158067734
H1F2Cd1.5 -1.47332555556 0.485125600088 0.36150674109
N1F8Tl5 -1.6442234375 0.44581506028 0.37744360754
H1F9Ti2 -2.46117423611 0.414960319927 0.39609458957
F9Pd3Tm1 -1.89618811538 0.348589899577 0.47474125682
O6Rb8Os1 -0.969020398485 0.907799334587 0.314489163855
H1F7Co4 -1.534136875 0.392850469304 0.41410284129
O6Cs8Pt1 -0.943648927778 0.752163293338 0.320097900032
O8Ge1Yb4 -2.73048032091 0.376048348255 0.43257374752
Cl1.5Br2.5Rb1 -0.78157765 0.517554762108 0.34994826258
O8Pm4Os1 -3.16110779809 0.283932995135 0.74538479845
F8Fe1Br5 -1.04503464881 0.49502631069 0.35618641891
O8Pm4Ir1 -3.24865288462 0.288790224146 0.69792360913
C1F2Si1.5 -1.83312246111 0.403575119559 0.40284657316
O9As5Ac1 -1.62044512939 0.568317649758 0.33819484563
F7Br4Au1 -0.749804680556 0.444970987845 0.375693389624
C1Cl9Rb5 -1.30263134167 0.495271859164 0.35534931103
O9Sb5Dy1 -1.79844018235 0.345772179281 0.4759515271
F9Mn2Cu1 -2.06622035255 0.428707521018 0.38430990466
O8Rb1Eu5 -2.69683994868 0.303587594831 0.59980359668
F1.33333333Sn1U1.33333333 -1.69157940805 0.312449508271 0.56235328905
O9Al1Ru5 -1.25861194375 0.74527175733 0.31852344193
O8Ru4Hf1 -1.52163890385 0.593024711374 0.3331710174
F7K1V2 -2.834674 0.276237223278 0.82340496804
F9Na1Fe4 -2.07436024405 0.367390077605 0.43947178967
O8Eu4Os1 -2.55543179425 0.411676355992 0.39437558432
O9Ti1Ce4 -3.26484335304 0.31924136372 0.53781900925
O8Al3I1 -1.98510762847 0.381598202263 0.42158803045
O9Al1Pa3 -2.85195840389 0.369044712167 0.43698849793
O4.5S2.5Os1 -0.886335607639 0.440975212547 0.376183899501
O8Fe6Hf1 -1.88981193781 0.294174346117 0.64744376147
F6Cl3V1 -1.54400893333 0.573937270953 0.33533201516
F9Se3Tm1 -2.11695582572 0.287579213437 0.69157166518
F9Cu5Pu1 -1.87082144583 0.311019386235 0.56298259273
F9Ta1Hg4 -1.65002464286 0.351321118081 0.46095182031
O9Sc1Yb5 -3.01951958745 0.321997007908 0.5250916466
F7Ca2Ir1 -2.8924656 0.326910309168 0.5106195162
O9Y1Yb5 -3.01984824995 0.321668345408 0.52502595513
Cl1.5K1Br2.5 -0.78621115 0.509107537151 0.34764747843
N2Sb1La1 -0.6660868125 0.539305901221 0.34029398616
O6.5Cl1Hf2 -2.25985323684 0.348262237537 0.46366880306
N1Te3Er1 -0.7151127 0.541679885706 0.33969060108
O6Rb8Pt1 -0.908911283333 0.791464105563 0.313794534097
N2.5P1La1.5 -0.954441125 0.399987667211 0.39998968096
B1Cl8Cs5 -1.4646071994 0.488000237451 0.35366759484
F1.33333333Se1.33333333Tc1 -0.901475760749 0.439726665011 0.373319402261
O4.5Ti2Tm1 -3.26777355363 0.324585767632 0.51242005617
O8Cr1Pa3 -2.98293796043 0.366653913817 0.43393652007
O3.5Tc1Te1.5 -0.88282996875 0.383072924483 0.41368577736
O8K1Eu5 -2.70101048439 0.300016124738 0.59893503501
F9Br4Ta1 -1.21150103571 0.560830335265 0.3342510474
F9Cs1Pa2 -2.63433977778 0.508068866383 0.34587533056
F9Co3Tm1 -2.30523373077 0.321753838762 0.51771778184
O8Mn3Os1 -1.59344703657 0.568085652443 0.33248784565
F7Cl4Sc1 -1.60902543056 0.612955301825 0.32562598244
F8Al1Br5 -1.45155081548 0.502427837775 0.34646917781
F5Si1Dy3 -3.00358384259 0.261225740221 1.09600300219
O7P4Zn1 -1.75863180208 0.493916968676 0.34888457615
F8Ti3Sr1 -3.19959790278 0.268659677796 0.88527950019
O6.5Sb1Ce2 -2.40866254741 0.410179358882 0.38726847472
O9Mn4Zn1 -1.71407855695 0.586245582211 0.32773730473
O9As5Pm1 -1.65685043959 0.599574594292 0.32568608298
F7V2Lu1 -3.0626826 0.257573130958 1.4989246448
N1Y1Te3 -0.698488633333 0.462783902087 0.357871976617
O5Pd1Ac2 -2.3764955477 0.492468397517 0.34772228811
F9Tm1Pt3 -1.823601125 0.344522142461 0.45989589543
O4.5Ni3Lu1 -2.23437814864 0.321163379614 0.51085483818
O6Ca4Re1 -2.62495390152 0.389013871324 0.4023400291
O8Ce1Yb4 -2.94638123122 0.395135364138 0.39694669509
Li3Cl8Br1 -0.9091284375 0.440903838561 0.36698386736
F9Ag5Pu1 -1.71540494583 0.395211702765 0.39627825411
O9Sb5Er1 -1.80625643404 0.337955927591 0.47075518573
F6Cl2Np1 -2.11563843519 0.423297396258 0.37596879919
O7Mg1P4 -1.98123823958 0.533022895646 0.33591791285
S1Cl9Cs3 -0.936329639957 0.620731750036 0.321458006483
S1Br8Rb4 -1.10211468803 0.390099539844 0.40039419936
F5Cl3Zn1 -1.05459041667 0.961384775836 0.30421489141
N1Te3Ho1 -0.7001191 0.49098206738 0.34656227679
O3Mn5Ge1 -1.26905669455 0.328285699933 0.49026388486
F3.33333333S1Os1.33333333 -1.27163130915 0.300252995628 0.5778986097
C1F3Cu3.5 -0.918213175 0.339435699808 0.46627364362
O6Rb7Sb1 -1.12346998214 0.540851572028 0.33363029584
B1F9Eu2 -2.74588375 0.556350672998 0.32964280406
F1P1Pb1 -1.53452033333 0.381288873648 0.4064368479
O5Al2W1 -2.61949173438 0.34407995342 0.456116958
Be1F3.5Cl1.5 -1.84737096528 0.583949612984 0.32481245542
F8Se6Sn1 -1.37066281302 0.297775554327 0.58437021586
O8Ba6Hf1 -2.70751854167 0.338587680017 0.46530911156
O5Sm2W1 -3.13468063687 0.323601149978 0.49812914959
O6.5As1Pu2 -2.58358094836 0.378420449261 0.4084759356
N1As3Sm2 -1.0186745 0.411770982469 0.38014471554
O9Cl1Co5 -1.03135789752 0.597239741669 0.32204266944
F9Dy1Ir2 -2.11793709722 0.37013248961 0.41662626815
Cl6Ti1.5Lu1 -1.43945105882 0.280328631326 0.68696323404
O9Yb5Ac1 -3.02797771267 0.313538882688 0.52340107752
C1F2P2 -1.234673795 0.341552988148 0.4579457074
O9Mn5I1 -1.77785395654 0.349918246972 0.44298487238
C1F2Cd3 -1.10499897917 0.376186783674 0.40909078257
Li1F7Hg6 -1.4622695 0.443223727073 0.36175091426
O4Os1U1 -2.30508073994 0.34553596886 0.4500419715
F9Gd1Ir2 -2.123692625 0.375429450871 0.409647537
S9As1Pm5 -1.18285135926 0.370761950724 0.41466008953
O4.5Ni3Tm1 -2.22557315051 0.317981336444 0.50834353836
O7Co5Os1 -1.21526868176 0.336487153049 0.46583168668
Be1O7Sn6 -1.50870540179 0.397463547781 0.38907005899
F8Cu1Br6 -0.789797266667 0.680346405103 0.311720728163
O5Na5Br1 -1.08721969318 0.686495827148 0.31118266061
F1.5Sb1Tl1.5 -1.31664028125 0.2926449725 0.59868440466
Li5F8Au1 -2.43535982143 0.317450433057 0.50788503334
F9Br2Tc1 -1.33400357986 0.441726982487 0.3610301857
S1Br4.5Cs2.5 -1.17838902604 0.460248536645 0.3527554923
F9Ru4Sb1 -1.5818689003 0.283659694051 0.65009689949
F8Co3Ba1 -2.254697 0.431136473582 0.36584403581
H1F7Yb2 -2.6579203 0.41406397316 0.37572970835
Si1.16666667Cl2.66666667Ba1 -1.81031107617 0.338585662676 0.4590141136
O8Ba6Np1 -2.75111844454 0.33404763671 0.46732960421
O5.5Br1Gd2 -2.32701583757 0.333321896246 0.46843556108
O5Rb7Rh1 -0.892769759615 0.525860109819 0.332252323805
F7Co1Pd2 -1.35847665 0.292975777302 0.59169635303
F8Ga1Br5 -1.18284082738 0.426092805569 0.36780173403
O5K5I1 -1.11122479924 0.584081781022 0.32109307455
F5Re1Tl1 -1.81646320918 0.327565828868 0.47949792745
O4.5S3Bi1 -0.87757972195 0.537599961511 0.32914140432
C3O5Te1 -1.10280483333 0.38062793805 0.40076706446
O8Te6Hf1 -1.33825675833 0.407331008 0.37864149215
Li9O5Cs1 -1.75708701389 0.402065724327 0.38215901168
N1Sb2Ce1 -0.6145759375 0.60975811069 0.316754787611
O3Ge1Pa2.5 -2.38530712985 0.29548779469 0.57583365829
Si1.5Cl2Zr1 -1.21093533333 0.368518692868 0.41155180288
F5Cl3Cd1 -1.01618991667 0.846358215697 0.30127979063
F5Cl2Sm1 -2.27787297917 0.466686105279 0.34787609968
N1Te3Tb1 -0.703898166667 0.457473103981 0.351412910643
C1F2Pb1.5 -1.82598952778 0.336855124743 0.45781943247
O5Pd1Sm2 -2.529027965 0.397475213121 0.38465691939
F2.5I1.5Os1 -0.996984458333 0.346171510231 0.440047951277
O8Nb6Np1 -2.32521011121 0.266385162482 0.79759858915
Si8Cl6Sr1 -0.918997616667 0.650764142508 0.311095776373
N1O9Np3 -2.7221714572 0.274995487432 0.69931695314
F4V1Ba1 -3.21457033333 0.255166272246 1.03936038118
O4.5Te2Ta1 -1.74724880278 0.353006040624 0.42886058019
N1P3Dy1.33333333 -0.919129205843 0.392819107509 0.386737430077
O8Tc1Er3 -2.99075798594 0.485487513359 0.34041499604
Si2Cl4Pu1 -1.31115371429 0.341826321509 0.44633409916
F8Co3Sr1 -2.27256054167 0.427663202107 0.3632783008
Be3F3P1 -2.19377610714 0.274898703895 0.69607778647
O5Ru1Cs6 -0.997288270833 0.566636901278 0.320875386067
O8Te6Th1 -1.48398978469 0.391469677902 0.38721670074
F5Si1Gd3 -3.01125650926 0.253553073551 1.09692039147
Be3O5Pd1 -1.94760211111 0.439295499939 0.35714118169
F9Na5Os1 -2.35663471111 0.678534333337 0.30750309201
F9Eu2Ta1 -2.95941641667 0.60444572099 0.31473647927
F2Fe2.5Sb1 -1.15472480303 0.311806585278 0.50910946561
Si1Cl4Np2 -1.37347006548 0.348083097449 0.43348441013
F7Cu6Cs1 -1.38236821131 0.578727629088 0.31806688008
N1Te3Gd1 -0.715696033333 0.481317641974 0.340335115757
O4.5Se3Er1 -1.56918908765 0.45282698651 0.34986737127
S1Te3.33333333Ba1.33333333 -0.948238899335 0.45144324599 0.350411269055
F5Nb1Yb1 -2.76465855476 0.258937589223 0.90254565956
Na5Cl9Se1 -1.23697140208 0.333839880532 0.45645932065
B1O9Yb5 -2.91352638862 0.314465145174 0.49980154619
F9V3Pr1 -3.02178728205 0.255478978672 0.98016298348
F9S3Y1 -2.14223938675 0.273034726588 0.69804938715
F8Yb1Hg5 -1.70773891071 0.289902735886 0.5846987931
N1S9Ac5 -1.19346839444 0.417564264214 0.36615021488
Be1O7Fe6 -1.65384411194 0.321321997381 0.48096616444
Cl6Sn8Ba1 -0.914592633333 0.545139769531 0.321977191547
Li1O8Eu5 -2.72600274332 0.287312213941 0.59372995084
B1F7I4 -1.34756633333 0.396673224412 0.37921683845
F8Se3Cd1 -1.63132760286 0.312982079801 0.50032541195
Be1O9Ce4 -3.02714474292 0.288676298855 0.5863364337
O8Ce3Pb1 -2.51700883495 0.30841931716 0.51254694942
F9V3Tb1 -3.03909039744 0.254522079544 0.97782020691
Cl4Sn2Pa1 -0.949321833333 0.335507856362 0.449488632127
F8V1Rh2 -1.99047028788 0.309771746386 0.50698409475
H1S8Ac5 -1.27128939534 0.406759152405 0.37108525913
F8.5Dy1.5W1 -3.20092350758 0.284959210895 0.60187917095
Li9O5Ag1 -1.66779979167 0.367412682936 0.40360904919
O6Na8Tc1 -1.14682651667 0.55815017861 0.31838735487
F3P1Cr1 -2.11239555435 0.25367728342 0.98747827878
S4Se1Yb1.33333333 -0.953836512737 0.352283487833 0.421259248513
O8Sr6Pt1 -2.39272058333 0.285940703602 0.59492116161
F8Br5Bi1 -1.13748170238 0.407659834015 0.36989496483
N1Se4.5Pm2 -0.913931227083 0.495106049648 0.332530910157
O5S3Sn1 -1.08863576492 0.544882980025 0.32050371501
F9Cl5Sn1 -1.07079223889 0.610434566192 0.31053836408
N1O6Sr3.5 -2.0539877381 0.506899945386 0.32902151771
O8Se6Nb1 -0.985778064063 0.560622849553 0.317206873577
O6Cs8Os1 -1.02869392172 0.852341242108 0.295856651
O9Sb5Lu1 -1.81690929103 0.327303070601 0.46160119106
Si1S7Pm6 -1.56468031151 0.325660788769 0.46499287245
Li5Cl9Ir1 -1.21217211667 0.433006716357 0.354746105
O8W3Np1 -2.38672918067 0.293938264587 0.55563468853
F4.66666667Cl1.66666667Ni1 -1.04359175322 0.508088376445 0.32779508797
O5Si2Nb1 -2.60759831771 0.259443998004 0.83736262922
O8Se1Np2 -2.3057174123 0.338857497305 0.43920071247
F9As1Yb4 -2.67101864286 0.251638725856 1.02123242816
N1P2Pm1 -0.7237365 0.481354296857 0.33525948135
N1F7Np2 -3.10387198333 0.251845109171 1.00677054786
O8Ru1Ce3 -2.55374844953 0.329217421863 0.45572357765
N1P3Gd1.33333333 -0.916713689195 0.409796948612 0.366274229575
B1S9Pm5 -1.15941006481 0.517497823186 0.3248512039
O8Ru1Sm4 -3.30383834575 0.290373813191 0.56704355029
F7Cl1Mn1.5 -1.84486954726 0.39498924756 0.37612489991
Cl1Rb1I2 -0.9769720625 0.376940500553 0.39112907762
S6As1Ac3 -1.09330910417 0.41151060998 0.36457230126
O6Rb5I1 -1.03086743056 0.709233860809 0.30036123506
F8Pt2Pb1 -1.56919005682 0.495392965221 0.33021456951
O7Co6Cd1 -1.17052694462 0.369204188747 0.39800634192
O6Ca2.5I1 -1.77689948684 0.618061906324 0.30785595916
O5Cl7Sc1 -0.686639451923 1.1195971233 0.28999350206
B1.33333333F1Sb1 -1.06326765106 0.319630854623 0.47306098688
Cl3Sb4Sm1 -0.8376613125 0.583679606174 0.31131939379
O8Zr1Ru4 -1.47411677885 0.515642046367 0.32401012436
O7Te1Ba4 -2.17991999653 0.33418669794 0.4432336915
O9Ti1Os4 -1.3078160744 0.67501043821 0.30170648545
H1F9Ce2 -2.97888033333 0.312374877077 0.48937249537
F7Cu6Rb1 -1.38987046429 0.571225376108 0.31275266013
F7Dy1Os1 -2.57208431481 0.369329838783 0.39602743409
O9Sb5Tm1 -1.81191979209 0.321476086802 0.46703657206
C1O3Ta2 -2.15325918333 0.317971883876 0.47503936967
F8S2Re1 -1.64883293476 0.264477197256 0.73999339951
Se8Te1Pm4 -1.04354363462 0.378173408615 0.38718275476
Be1O6Co5 -1.45532888887 0.45313256282 0.34259173479
S1Se6Pu2.5 -1.02993976718 0.376811543529 0.38809519421
O8Tc1Dy3 -2.96723891711 0.4931786116 0.32879266924
Cl1I2Cs1 -0.987992770833 0.349958530085 0.416264184897
O9Al1Yb5 -2.92912709995 0.288100781812 0.56730504907
F8Nb1I6 -1.43582703333 0.40269035122 0.36744253133
S1K5Br9 -1.19072261296 0.325711591272 0.45626424089
N1As3La2 -1.05588089583 0.446405673161 0.34416963049
O7Sr1Yb4 -2.90050308328 0.334966983995 0.43844542256
Cl8Nb1Er2 -1.37215523864 0.37109795691 0.39222228297
O7P4Sn1 -1.68991351042 0.299348426392 0.52312652815
O4.5Ti2Eu1 -3.07580684695 0.466810276918 0.3363375451
O8V1Ru4 -1.45357450562 0.480845346124 0.33172308104
C1F1.33333333W1.33333333 -1.19967199556 0.402019055165 0.36715930047
Si1Cl4U2 -1.35644081845 0.335611535086 0.43700229784
F8Ca1Co3 -2.27460970833 0.407759888904 0.36298397962
O7Mg1Co6 -1.41477244462 0.455806567923 0.34010729361
N1P2Y1 -0.9549137625 0.336697576421 0.43441276655
O7Mn6Eu1 -2.23530017557 0.371172389929 0.39114240993
H1S8Pm5 -1.26016790228 0.431933863346 0.34941650668
O5Rb8Pb1 -0.960475596429 0.802094177426 0.293215943751
N1F9Cd3 -1.52999192308 0.448860592852 0.34211525816
O5Na5Cl1 -1.12833228409 0.659055172825 0.30087669071
S1Ca1I4 -0.823451083333 0.380851520373 0.381764137417
O7Ca4Te1 -2.30995630903 0.292955335224 0.54098983783
O6.5Tc2Ta1 -1.57987659868 0.790656225538 0.29327780715
Cl9Rb5Tc1 -1.38996365 0.458152731762 0.33789529274
O9Ti1Rh5 -1.13521725278 0.678449413399 0.29870066317
F1As1Pu1 -2.05874995139 0.369649408422 0.39092248169
O7Br1Er3 -2.7683882245 0.26958557785 0.6681350257
F7Cl4Ti1 -1.38444494444 0.733501259843 0.29522595547
F8Co3Pb1 -1.88502541667 0.285607779799 0.56784535581
Cl3Ge1.5Lu1 -0.974568772727 0.366630329179 0.393348202063
Se9Pm5Ir1 -1.16952441042 0.394960728635 0.36927237468
Cl6Sr1Sn8 -0.900580333333 0.515674173133 0.319476189387
Cl9Tc1Cs5 -1.40465792778 0.444982074892 0.34167670414
F9Pm1Ir2 -2.12889745833 0.370224617541 0.38891707263
O7Ba1Yb4 -2.89084870828 0.330494660601 0.44030906133
Li4S1Cl8 -1.14326362073 0.331728102218 0.43813942812
S3.66666667Se1.33333333Ba1 -0.715138314815 0.408065628919 0.359694633825
F2V3Sn1 -1.29975892593 0.281096299924 0.58553936975
F8Cu5Ce1 -1.97908707143 0.289180998557 0.54861219571
Cl3Ge1.5Er1 -1.05268404545 0.37427034227 0.38388105202
O6Cs8W1 -1.17910256111 0.747266902509 0.29306338634
N1Sb2.5Pr1.5 -0.7563857 0.71156190172 0.29480386537
C1Br9Rb5 -1.18459384167 0.489679796403 0.32497365357
F8Ag5Lu1 -1.79488442857 0.311432126973 0.47633307685
F9As1Pt2 -1.5246494375 0.277356147358 0.59975202414
S9Mn1Pm5 -1.22631320421 0.58649421168 0.30512302962
F9Br4Nb1 -1.45452422024 0.461894355775 0.3331771515
F9V1Pd3 -1.70458319231 0.292477527606 0.53086291661
O7Tc1Np2 -2.65398362112 0.404856489269 0.35921132425
H1.5F1.5Cr1 -1.3118035625 0.295845121732 0.51944589317
O6Ti5Pb1 -2.44255715694 0.268278814457 0.65883516926
N1P3Tb1.33333333 -0.912049180824 0.380614662731 0.376378700806
Na4S1Cl8 -1.14139162073 0.350378467504 0.40563851928
Br8Sr3Te1 -1.60914255 0.293224877806 0.52721733399
N1As3Nd2 -1.00832091667 0.416475391832 0.35200783322
O7V5Hf1 -2.45700523719 0.248455997084 0.9389963453
F3Cl2Hg1 -0.856329569444 0.566547044924 0.307065873836
N1F7Pb2 -1.784477 0.402981142124 0.35959900434
O8Tc1Sm3 -2.88398573994 0.614464087432 0.30108646879
O6Cu8Ce1 -1.62609498349 0.375648964088 0.37983815789
N1S5.5Pu2 -0.989403665033 0.533436535631 0.312514698567
O5Pd1Pm2 -2.51301546095 0.385211261269 0.37181684771
S8Te1Ac4 -1.12347990171 0.353340307397 0.40148468072
O7Ca1V4 -2.62015034377 0.268109870746 0.65522033133
Si1.5Cl2Hf1 -1.21284941667 0.518016079308 0.31569453074
O9Co1Pr5 -3.33276262889 0.256228362239 0.77623606496
O9In5Nd1 -1.97316102492 0.478555388523 0.32613216145
O8Si1S5 -1.22006427778 0.403127823583 0.35861010437
F7Ni1Pd2 -1.34287575 0.285408466627 0.55146284359
O9Pr1Yb5 -3.04761055966 0.293906035698 0.51947695922
S9Au1Ac5 -1.19346839444 0.35374411992 0.39903632486
Be1O9Mn4 -1.88810201517 0.479476181828 0.32484853919
O5.5Sc2Br1 -2.10030891176 0.414014853881 0.35116291435
O8Pr4Ir1 -3.21248639878 0.270726907142 0.62785735758
F8Cu5Pr1 -1.98223517262 0.286032897367 0.54643790456
O6Mg5Hg1 -2.34178780208 0.29375833628 0.51896365324
Si7Cl5Eu1 -0.958250264423 0.600268415301 0.301004803107
O5Na8Hg1 -1.09724074107 0.496706389988 0.31919805735
N5P1Ce3 -0.903747962963 0.424529603565 0.345219599997
F8Ag5Pr1 -1.86858240476 0.319381305816 0.45124714008
S2.66666667Te1.16666667Yb1 -0.937391056178 0.428189213556 0.343247300962
F8Cu5Nd1 -1.9840842619 0.284183808087 0.55215828964
