composition delta_e
Cl6K2Pd1 -1.38838596152
B6Cr2Th1 -0.594489138889
Cl6K2Re1 -1.51670256875
Se4Ti1Tl4 -0.637800670421
Cl6Pd1Rb2 -1.41157021819
Ag1As1Ca1 -0.8027823475
Ge1Li1Pr1 -0.680928911944
Cs2H6Pt1 -0.389186523678
Cr1P1Ti1 -1.05117220758
B1Si2Ti6 -0.690226134746
Cl6K2Ti1 -2.01025796639
Cl6Te1Tl2 -1.06034510856
Ge1Li1Sm1 -0.706533520833
Cl6Rb2Ti1 -2.03671265306
Er1Ge1Li1 -0.716430345
As2Ni1O6 -1.45000577463
Ge1Li1Zn1 -0.250300519444
B4Ca5Ni15 -0.3344713875
O6Sb2Sr1 -2.20278147059
Gd1Ge1Li1 -0.718974005278
Pd1Tl1Yb1 -0.666435549444
Cl6K2Mn1 -1.6423395775
B1Ge2Ti6 -0.660919309191
As1Pd1Yb1 -1.03120644722
Na6Sn2Zn1 -0.264145195424
Cl6Cs2Ir1 -1.46576900486
Cl6Pt1Rb2 -1.46872915041
I6Pt1Rb2 -0.894982328286
Ga1Mg1Y1 -0.5186896675
Cl6Pt1Tl2 -1.02172338263
Ag1Ca1P1 -0.859500121042
Al1Mg1Y1 -0.336259314722
As1Fe1Mn1 -0.209446124042
Li1Pb1Yb1 -0.485896643333
Mn1Sc1Si1 -0.62015662682
As2Hg1O6 -1.27486780447
As2Cd1O6 -1.51808615503
Cl6K2Os1 -1.39558785041
Au1In1La1 -0.764840235556
As1Na1Sr1 -0.914962465284
Gd1Mg1Pt1 -0.952857387778
Rh1Sc6Te2 -0.798160705185
Cl6Pd1S2 -0.588331751305
Ba1Na1P1 -0.894807775493
Cu1Sc1Si1 -0.668095968889
Cl6Cs2Pt1 -1.50186429263
B6Fe2U1 -0.490115033889
C1I1Y1 -0.918339506643
Mg1Y1Zn1 -0.295998999167
Mg1Pr1Pt1 -0.889044218889
Ho1In1Ni1 -0.520627521111
Al2Hf6Pt1 -0.476020117778
Cu4Si2Zr3 -0.527344752222
Mg1Pt1Sm1 -0.927578208889
Au1Ce1In1 -0.723130913611
Ho1In1Pd1 -0.825163116667
Al1Ho1Ni1 -0.618427756667
Cd1Cu1Gd1 -0.2997926125
As1Cr1Ni1 -0.231597210556
Nd1Rh1Sn1 -0.885035800617
Au1Gd1In1 -0.756945605833
Ni1Sc6Te2 -0.691077864074
Au1Gd1Mg1 -0.685387704444
In1Pt1Tb1 -0.786699917111
P4Ru1Si4 -0.46735100176
Mg1Nd1Pt1 -0.903682176944
Al1Cu1Tb1 -0.228330354889
Al1Cu1Gd1 -0.438193745833
Er1In1Ni1 -0.521599743333
Cl6Cs2Ta1 -1.91042180819
Ge1Li1Y1 -0.738327912222
In1Pd1Tb1 -0.606489310444
Cu1Mg1Y1 -0.2238679125
Al1Cu1Ho1 -0.460627996667
Al1Cu1Yb1 -0.32614838
Mo1P1Zr1 -1.0658715741
Al1Cu1Y1 -0.460228035
Br6Rb2W1 -1.28667932828
Ag1Gd1Ge1 -0.664672908889
Ca2Fe1H6 -0.541849878123
Eu2Fe1H6 -0.609807610345
Pd3Rb2S4 -0.859509466228
In1Pd1Yb1 -0.787481953333
P1Ru1Sc1 -1.27325649688
Fe1P4Si4 -0.394947919538
Al4C4Th1 -0.204557525556
Ge1Ru1Sc1 -0.790825033333
Cl6Cs2Ti1 -2.07497904306
In1Ni1Tb1 -0.296924789333
Ga1Ni1Ti1 -0.564072308484
Ag1Mg1Y1 -0.297455076111
Au1Er1In1 -0.743352094444
Er1In1Rh1 -0.761982952222
Ga1Mg1Tm1 -0.475973509167
Gd1In1Ir1 -0.698159499167
Ba1Bi1Na1 -0.815233504173
Cr1Ni1P1 -0.58868934632
Al1Au1Lu1 -0.801312829444
Hf6Ni1Sb2 -0.496424265556
Hf1Mo1P1 -1.05100219243
Os1Sc6Te2 -0.71393877963
Al1Pd1Y1 -0.875927923889
Mg1Sn1Yb1 -0.607385570895
Br6K2Re1 -1.19494022883
Dy1In1Ni1 -0.519394972222
In1Pt1Tm1 -1.00488087778
Fe1Sc6Te2 -0.628295878519
Lu6Mo1Sb2 -0.533557966667
Ho1In1Pt1 -1.00809155444
Gd1In1Pt1 -1.00169012028
Ba3Cd2Sb4 -0.780308296667
Ca1Pb1Pd1 -0.636160767778
Au1Cd1Ce1 -0.640086096944
F6Mo1Na1 -2.87231632945
Ag1Sn1Yb1 -0.614573375895
Mg1Sm1Tl1 -0.355726968333
Ho1In1Ir1 -0.711448694444
Pt1Sm1Sn1 -1.10390231478
In1Ir1Tb1 -0.485229158222
La1Rh1Sn1 -0.924675197839
Dy1In1Ir1 -0.708682256667
Cl6Cs2W1 -1.65689848263
B1Rh6Ti2 -0.68823539973
Pd1Pr1Sn1 -0.937061429228
In1Rh1Tb1 -0.537725334889
La1Mg1Tl1 -0.379455679167
Ce1Mg1Tl1 -0.362603040556
Al1Er1Pd1 -0.888455872222
Al1Lu1Pd1 -0.892642129444
Al1Cu1Dy1 -0.454933196667
Al1Cu1Er1 -0.464980856667
Al1Cu1Sm1 -0.409952378056
Al1Ir1Th1 -0.966466136667
As1Hf1Ru1 -0.789789203333
Mn1Si1Ti1 -0.711629128638
Ca2H6Os1 -0.607193125901
Cs2Pt3Se4 -0.716576551111
Cl6K2Ru1 -1.43870449152
In1Pt1Sc1 -0.916450521667
Ga1Mg1Sm1 -0.499717118333
B1Fe1Ta1 -0.622899978889
Dy1In1Rh1 -0.759788776667
Fe1Te2Zr6 -0.529921554074
Dy1Ga2Ni1 -0.651708197917
Cd1Pd1Pr1 -0.672043105833
Dy1Pd1Tl1 -0.657620983889
Hf1Re1Si1 -0.776712782778
Br6Cs2Pt1 -1.2701742805
Hg1Pd1Sm1 -0.684007621933
Al1Cu1Nd1 -0.380940835
Ce1In1Pd1 -0.771460761389
Cl6Cs2Th1 -2.41655594597
Cl6Cs2Mo1 -1.69398851597
Al1Cu1Tm1 -0.456028905556
Na1P1Sr1 -0.924454024382
Ce1Mg1Pt1 -0.870099265556
As2O6Pb1 -1.54990738725
Er1In1Pd1 -0.82322568
Ca1Li1Pb1 -0.485279343333
Pd1Tb1Tl1 -0.441465019889
Hf1Ru1Si1 -0.938787562222
Nd1Pt1Sn1 -1.08335983395
As2Mn1O6 -1.69707917305
Ag1Si1Tm1 -0.590862319722
Cl6Cs2Re1 -1.58080147097
Cd1Ge1Yb1 -0.567726163889
Lu1Ni1Pb1 -0.415215275
Os1P1Ti1 -0.927446169804
Hf1Os1Si1 -0.845617937778
Ni1Tb1Zn1 -0.239766952667
Ce1Pd1Tl1 -0.634457325278
Al1Ce1Cu1 -0.340458508056
Cu4S4Ti1 -0.742719833316
La1Pt1Sn1 -1.11642186339
Ga1Mg1Pr1 -0.486374869444
Dy1In1Pd1 -0.826571692222
Ba1O6Sb2 -2.19207472836
Fe1Sb2Sc6 -0.585193108889
Ce1Ga1Mg1 -0.476777433889
Ag1Lu1Si1 -0.574169119167
Ag1Lu1Pb1 -0.300781461944
Ag1Er1Pb1 -0.358164660278
Cu1Ge2Pr1 -0.586569683125
Nd1Pd1Tl1 -0.649319254444
Cd1Sn1Yb1 -0.57476300895
Ce1Pd1Sn1 -0.922377899228
Al1Rh1Th1 -0.913820178889
Ho1Pd1Tl1 -0.654715195
Lu2Ni1Sn6 -0.462539607901
Ho6Mn1Te2 -0.586401454496
Al1Ni1Tm1 -0.633903448889
B2N4Pr3 -1.35856687043
Ce1Pt1Sn1 -1.04788534812
Al1Pd1Th1 -0.80955326
O12Re3Yb1 -1.96963780785
Ho1Pt1Sn1 -1.12517655339
Ag1Dy1Si1 -0.602280618611
Gd1Pd1Tl1 -0.661876179722
Al1Hf1Ni1 -0.650880071667
Ge1Hf1Os1 -0.59216917
Ge1Ho1Li1 -0.718419516111
Er1In1Pt1 -1.00728496111
Ca1Ir1Sn2 -0.626355739676
Cd1F6Pd1 -1.8818419756
Al1Pt1Th1 -1.08968848778
Ag1Si1Y1 -0.614246461389
Ge1Li1Nd1 -0.691639488889
Ca5Ga2N4 -0.854259449216
Cl6Mo1Tl2 -1.21183282708
Fe1Ge1Sc1 -0.55779071
Ca1Cd1Pb1 -0.402027172222
Dy6Fe1Te2 -0.615796982963
Cl6K2Ta1 -1.84700643263
Ag1Pb1Tm1 -0.337949626944
Ag1Er1Ge1 -0.647347661944
Dy2Ni1Sn6 -0.530031090493
As1Fe1Ti1 -0.694665510707
Ag1Er1Si1 -0.597856011944
Ca1Cd1Sn1 -0.547154770062
Al1Nd1Pd1 -0.806609178333
In1Pt1Y1 -1.00718960833
Ga2Hf6Ni1 -0.388749233333
Al1Er1Ni1 -0.627651513333
Cd1Pb1Yb1 -0.423665088889
Ag1Gd1S2 -1.47613099732
Cl6K2W1 -1.59615167819
Ca1Li1Sn1 -0.602600577839
Ca3Ge2P4 -0.913181715649
Cl6Rb2W1 -1.62261576708
C4Cr4U1 -0.164197412778
Pt1Sb2Zr6 -0.72547042
Nd1Pd1Sn1 -0.947015738395
Er1Pd1Tl1 -0.650834893889
Ga1Mg1Nd1 -0.492530125278
Al1Cu1Lu1 -0.469974403889
Cu1Er1In1 -0.422016333333
Ga1Ni1Th1 -0.641846021667
Gd1Pt1Sn1 -1.12259491478
Cd1Dy1Ga1 -0.520484625
C2Si2U3 -0.252210894286
Pr1Pt1Sn1 -1.06854979256
F6Pt1Zn1 -1.96828736935
Er1Pt1Sn1 -1.12294295562
Fe1Sb2Zr6 -0.524772351111
Cu1In1Lu1 -0.403356883889
Cu1Hf4Si4 -0.756289331111
Cu1Ho1In1 -0.424394534444
Au1In1Tm1 -0.734646495556
Cl6Cs2Pu1 -2.15584280819
Pt1Sn1Tb1 -0.906263222728
B2Ce3N4 -1.31665668265
Gd1In1Pd1 -0.823353420278
Ir1Na4O4 -1.50291164077
Gd1In1Ni1 -0.511502560278
Ge2Ni1Tm1 -0.65600555375
Er1Rh1Sn1 -0.93969570895
Fe1H6Mg2 -0.290243864604
Ga6Gd2Mn1 -0.533186778755
Al1Lu1Ni1 -0.641878511667
Au1In1Pr1 -0.733068524722
Al1Gd1Pd1 -0.862490756944
Rh1Sm1Sn1 -0.904681088117
Pd1S6Ta2 -1.0319611449
In1Lu1Pt1 -0.996051938333
Pd1Sm1Tl1 -0.655302675278
Al1Ni1Y1 -0.604503107222
Eu1H6Mg2 -0.372954219049
La1Pd1Sn1 -0.978380155617
Cd1Ga1Sm1 -0.532667659722
Ge1Hf1Rh1 -0.878880731111
Ge1Hf1Ru1 -0.74846327
In1Pd1Tm1 -0.819766824444
Fe1H6Sr2 -0.500002151456
Cs2Pd3Se4 -0.753134796667
Hf1Os1P1 -0.969305294653
As1Mn1Ni1 -0.266877186264
Dy1Rh1Sn1 -0.936229482284
Al1Cu1Pr1 -0.363948339167
Mn1Si1Ta1 -0.550344538487
Cd1Ga1Nd1 -0.528583208889
H6Na2Pt1 -0.374825017201
Ag1Gd1Si1 -0.59776205
Br6Cs2W1 -1.32595506383
Al2Ge4Sr3 -0.504588671111
Pt3Rb2S4 -0.850844839561
Eu2H6Mg1 -0.518556215808
Dy1In1Pt1 -1.00752463333
Gd1In1Rh1 -0.752588218056
Ge1Rh1Sc1 -0.996300232222
Ga1Ni1Zr1 -0.651034498333
Ce1In1Ir1 -0.605767689167
Ho1In1Rh1 -0.76137359
Al1Pd1Pr1 -0.788651864722
H6K2Pt1 -0.398162457012
H6Pt1Rb2 -0.386382840345
In1Rh1Tm1 -0.759891938889
H4Li4Rh1 -0.41195005986
Mg1Tl1Y1 -0.354220696389
Gd1Mg1Pd1 -0.68858784
Ag1Gd1Mg1 -0.281691444722
B6Ni21Sb2 -0.271001307586
Cd1O6Sb2 -1.6642212017
Rh1Sn1Tm1 -0.937882725617
Ag1Dy1Mg1 -0.281028053333
Br6K2Se1 -1.11135105828
Pd1Tl1Y1 -0.664379165556
Ce1Mg1Pd1 -0.636971087778
Fe1Ge1Hf1 -0.545090166667
Re1Si1Ti1 -0.735848907929
Ag1Ce1Mg1 -0.264173089167
Ga1Hf1Rh1 -0.826159742222
Ag1Si1Sm1 -0.577381937778
Ir1P1Sc1 -1.27048177799
Ag1Ge1Yb1 -0.506424456389
Cl6Nb1Rb2 -1.85973025597
Bi2Ho6Rh1 -0.629487531111
Al1Ni1Sm1 -0.552293038056
Mg1Pd1Pr1 -0.649228676667
Cu1Ge1Sc1 -0.660498461111
Cl6Tl2W1 -1.17401350708
Ir1Np1Sn1 -0.422188411867
Al1Ir1U1 -0.652262862778
Fe1Ga2Hf6 -0.347221397778
In1Nd1Pt1 -0.963137996111
Dy1Pt1Sn1 -1.12626177117
Ag1Mg1Pr1 -0.268457749167
Ga1Hf1Ni1 -0.643771121111
Ag1Mg1Sm1 -0.276685358056
H6Li2Pt1 -0.358536684789
Er1Mg1Pd1 -0.701629623056
Cs2I6Te1 -0.943945820878
Ge2La1Rh1 -0.87038603125
As1F6Li1 -2.60808814747
Dy1Mg1Pd1 -0.696360121944
Mn1O6V2 -2.31657202867
Er1Ir1Sn1 -0.88155048895
Mg1Pd1Sm1 -0.672930585556
Al1Nd1Ni1 -0.518209680556
Ru1Sc1Si1 -0.920217258889
Ni1Pd1Si1 -0.631082762778
Cl6Cs2Pb1 -1.58855924152
Al1Ni1Pr1 -0.495483341389
In1Pr1Rh1 -0.697728348056
Au1Cd1La1 -0.678672023333
Fe1Lu6Sb2 -0.55319627
B2La3N4 -1.43029512793
Al1Dy1Ni1 -0.610139706667
Cs2F6Si1 -3.3896682422
Au1In1Lu1 -0.717214869444
La1Pd1Tl1 -0.688916788333
O2Pu2S1 -3.34253880513
Ag1Dy1Ge1 -0.659979354167
Ir1Sn1Tm1 -0.88122103895
Ag1Er1Mg1 -0.277426492222
Ge1Pd1Sc1 -0.937610627778
Ag1La1Mg1 -0.279883164444
F6Ge1K2 -2.97952690553
Lu1Pd1Sn1 -0.940906605062
Cd1Er1Ga1 -0.502488589444
Ga1Rh1Zr1 -0.827478557222
Fe1Ho6Sb2 -0.556640772222
F6Si1Tl2 -2.88903045775
Ga1Rh1Th1 -0.913460323889
Fe1Sb2Tm6 -0.558058713333
Cs2Ni3Se4 -0.6611796
Pb1Pd1Yb1 -0.713313533333
Rh1Sn1Tb1 -0.713814860506
Cd1Gd1Pd1 -0.699642655833
F6K2Th1 -3.86181463275
Pt1Sn1Y1 -1.12673618395
La1O12Sb5 -1.97512875309
In1Ir1Sm1 -0.672818621389
Ga1Rh1U1 -0.545162095556
F4S2Yb3 -3.37266909162
Ge1O4Sr2 -2.73663512872
Br6K2Pt1 -1.20887248939
La1Mg1Pd1 -0.670098856389
Lu1Pt1Sn1 -1.10592948062
Pt1Sn1Tm1 -1.11835671451
K1Se6Th2 -1.48171174278
Ga1Ir1U1 -0.587209377778
C3Er2Mo2 -0.382466634643
Ni1Sm1Zn1 -0.418228740278
Cd1Cu1Sm1 -0.287198850278
Cd1Ce1Pd1 -0.661291599167
La1Pb1Pd1 -0.774951298889
Gd1Pd1Zn1 -0.7409248225
Ir1Sn1Yb1 -0.695557844506
Cd1Cu1Dy1 -0.303873503333
Gd1Rh1Sn1 -0.927472313673
Nb1Re1Si1 -0.493133254444
Ho1Pd1Sn1 -0.96631027895
La1Ni1Zn1 -0.398653783333
Bi2Fe1Ho6 -0.433541095556
Rh1Sn1Yb1 -0.778741080062
Ho1Ir1Sn1 -0.879543623395
F6Rb2Si1 -3.37697803331
Ir1Lu1Sn1 -0.875999516173
Lu1Rh1Sn1 -0.931390131728
Nd1Ni1Sn2 -0.642236619676
Re1Si1Zr1 -0.756100677778
Fe3N1W3 -0.121647111478
Ge2Nd1Rh1 -0.8290454475
Ce1Ni1Zn1 -0.345788493611
Ni10P3Sn5 -0.453556339785
Mn1Ni1P1 -0.636578685362
Ge1La2O5 -3.14488544055
Ce1Ir1Sn1 -0.770179808117
Ag1Ge1Tm1 -0.6361793675
Cs3S4Ta1 -1.46645449513
Rh1Sn1Y1 -0.934667447284
Al1Ce1Ni1 -0.466435104722
As3Ca3Ga1 -1.02199028
Dy2Ge1O5 -3.17696714347
Cs2I6Sn1 -1.04680591794
Ce1Hg1Pd1 -0.658425173044
F6Pd1Rb2 -2.33766098498
Br6Rb2Sn1 -1.43971894682
Cu1In1Tb1 -0.206087480444
Gd1Hg1Pd1 -0.692101461933
Cd1Pd1Sm1 -0.689638160278
Bi1F6Na1 -2.42511001508
Pd1Sm1Zn1 -0.716898179167
Re1Si1Ta1 -0.469150566667
Ho1Rh1Sn1 -0.938578387839
Ge6Ho2Ni1 -0.512066834074
Ga1Pt1Th1 -1.06622407722
Er1Ni1Zn1 -0.48041987
Ce1In1Pt1 -0.931869240278
F6Sn1Tl2 -2.51186971796
Er1Pd1Sn1 -0.961795862284
Ce1Pb1Rh1 -0.609900384722
Au1In1Sm1 -0.748514549167
In1Rh1Sm1 -0.732504201389
In1Mg1Sm1 -0.424163313333
In1Ni1Tm1 -0.519809698889
Dy1Ni1Zn1 -0.467233315556
Ni18Sc6Si11 -0.765226672143
Cs2Cu1F6 -2.18700458275
B6Lu5Ni19 -0.510367772833
Ge2Nd1Pd1 -0.7863918275
Ga1In1S3 -0.798115083075
Ga1In1Se3 -0.572131447667
Rh1Sn1Th1 -0.964813213395
Er2Ni1Sn6 -0.506421092345
C3Ce2Mo2 -0.140978218214
Br6Pd1Rb2 -1.19424781383
Co6Ho7Sn23 -0.466483112803
F6Ge1Rb2 -2.98736988553
Ru1Sb1U1 -0.324044866667
Cu1In1Tm1 -0.416747218889
Cl5K1Sm2 -2.16749128445
Gd1Ni1Zn1 -0.449649496944
In1Nd1Rh1 -0.711812586111
Ge1Os1Zr1 -0.616938919444
Cd1La1Pd1 -0.702372144444
F6Pd1Pt1 -1.53251401185
Er1Pd1Zn1 -0.76259275
Cs2F6Pd1 -2.35740423164
Br6Cs2Sn1 -1.48604359682
F6K2Pd1 -2.32662721942
Mn2Nd1O5 -2.52726409485
Pd1Se6Ta2 -0.693677056667
Bi2Ho6Mn1 -0.417303540421
La4Mo2O11 -3.20215641557
Er1Pb1Pd1 -0.715014088889
Fe2I17Pr12 -1.23335715488
B1Li1Pt3 -0.519944707333
Ga1Li1S2 -1.16788086388
Ni4Si7Ti4 -0.724296521343
B2N4Nd3 -1.39172974071
Dy1Pd1Zn1 -0.753495333333
Pd3Ta4Te16 -0.332526651014
F6K2U1 -3.55378231664
Ce1In1Rh1 -0.678091170278
Ga1Pt1U1 -0.634964007778
Dy1Pb1Pd1 -0.726511481111
Br2Pd1Se6 -0.21237756387
Ga1Pu1Rh1 -0.643091518333
F6Mg1Rh1 -2.51189984299
Hg1Pd1Pr1 -0.668263676378
Cs4Ir1O4 -1.33925898372
Co2O4Rb5 -1.24667983658
Co1K3O2 -1.22773104812
Cr1F6Mg1 -3.11747807924
Pd1Sn1Tm1 -0.955287886728
Ce1Cs1S2 -1.94039106388
In1Rh1Y1 -0.756603576111
Cs1Pr1S2 -1.94942618638
Ge2O7Rb6 -1.84012953408
Er6Mn1Te2 -0.582121117829
Cs2F6Pt1 -2.40499752498
F6K2Pt1 -2.37574240053
N2Se3Tb4 -1.58297637659
F6Ti1Tl2 -2.97810251651
Co1K2O2 -1.36916615774
Pb1Pd1Pr1 -0.7243134625
Cd1Cr1F6 -2.60158123685
Cr1F6Rb2 -2.95845044831
Br6Pd1Se2 -0.437574268277
C1Mn3W3 -0.0779718187685
F6Ni1Pt1 -1.7442327056
Cd1F6Pt1 -1.9426496931
B1Ir6Zr2 -0.803781656667
C3Mo2Tm2 -0.358133961786
C3Lu2Mo2 -0.367468078929
F6K1Rh1 -2.07234382247
Au1In1Nd1 -0.740056720556
In1Ni1Y1 -0.523358405
Br6K2Os1 -1.10053151939
Br10Co1Pr6 -1.76983117348
Ga1Ni1U1 -0.297685376667
Rh1Sn1U1 -0.486972139506
F6Li1Ru1 -2.30611630435
I6Nb1Te4 -0.365349337082
Cs2Hf1I6 -1.3820720244
Nb2O9Sr4 -3.08417321153
O11U2V2 -2.73557690869
Hg1La1Pd1 -0.709630209433
Ce1Ni1Sn2 -0.665605026551
Cu1F6Sn1 -2.3305524752
Ce1In1Ni1 -0.4395342725
Ca6Mn1N5 -0.943199742126
As2Co1O6 -1.45472918302
F6Pt1Rb2 -2.38231266498
Fe1Hf8Te6 -0.627070769
In2Rh1Sm1 -0.620849799375
Cu2Se7U3 -0.909878190833
Fe1Ga2Zr6 -0.372732147778
In1Nd1Ni1 -0.471405005
Br7Re3Te7 -0.39738511825
Br2O2Pb3 -1.31129026773
Dy1In2Ni1 -0.450963999167
F6Rh1Zn1 -2.0449891556
Ga1Ni1Pu1 -0.402932465
Bi3Cl10Te2 -1.04814973819
I15La10Os2 -1.38051872542
Rb1Se6Th2 -1.48428106778
Cs1Mo6Te7 -0.384998534167
In1Lu1Pd1 -0.810100100556
In1Ni1Sm1 -0.491708931389
Se5Sr1Th2 -1.85423876156
Co3N1W3 -0.126253996835
Ag1Gd1Pb1 -0.435822993333
F6Li1Rh1 -2.0354179531
Ca4O6Pd1 -2.53062680957
Bi2Er6Mn1 -0.416551794866
Ca1Nb2O4 -2.880381658
Cu1Dy1In1 -0.425238073333
Ce1Pb1Pd1 -0.716168563611
F6Rb2Rh1 -2.43876131942
Cs2F6Hf1 -3.7250816522
Ce5Ge2Rh1 -0.647325624375
Ba2Co1O4 -2.19337405114
Ca1Fe1O3 -2.19656413471
Cr1F6Rb1 -2.69759432185
Ce1Rh1Sn1 -0.850107097006
Co1O2Rb3 -1.16472737853
Ge2Ir1La1 -0.8208811925
F6Na2Th1 -3.82703715405
Ir1Sn1U1 -0.484363078395
La7P12Pd17 -1.09401547938
F6K2Rh1 -2.43682485275
Hf1Ir1Sn1 -0.722331996173
F6Li1Os1 -2.3575740531
F6Hg1Rh1 -1.71246453997
Cr1F6K1 -2.69436622622
F6K2Ti1 -3.45869018984
Nd1Rh2Sn4 -0.681771581058
Ce2Rh1Si3 -0.8768092025
Ce1In1Ni5 -0.258359941429
Cu5In1Th1 -0.193692883571
Ca3Ga2Pt2 -0.870757234286
Ca3Ga3Ir2 -0.630787970313
Ca3Ga3Rh2 -0.653142362813
F6K2Re1 -2.71982424331
In2Ni1Y1 -0.46443266875
Cd1F6Rh1 -2.01513759185
B1C1Nd2 -0.306183784375
Cd1F6Ti1 -3.17799143107
Ge7Ni16Zr6 -0.601436609828
Co16Ge7Zr6 -0.478875653276
Gd4Ni1Te2 -0.927007519524
C1Pb1Ti2 -0.585387656268
C1Co2W4 -0.0714229435714
Gd1Pb1Pd1 -0.733133415833
In1Ni1Pr1 -0.458379433611
Li2Nd2Si3 -0.619437683571
Ga1Ru1U1 -0.343344058889
Ca19In8N7 -0.751763406982
In8N7Sr19 -0.569305054924
Ca1Ge2O5 -2.3251109943
Ca2O7Ru2 -1.97621958101
F6Ir1Li1 -2.12378289435
Al1B3H12 -0.0723308930444
Lu1O9P3 -2.83411153191
Fe3Mo3N1 -0.170486748978
B6H6Na1 -0.334035800497
F6K1Os1 -2.38625185497
Cl4Re1Te2 -0.722273175592
Al1Ca1H5 -0.28863040406
In9La11Ni4 -0.5136110425
Ca1N2Si1 -1.33672477127
F6Ir1Rb2 -2.4221196072
B21H18K1 -0.178537360858
Al4K4Si19 -0.0687318892593
Ca1Ir3Si7 -0.6428751
Bi2Cu1Zr6 -0.300189111111
K2O3Si1 -2.51579367405
Ba11Bi14Cd8 -0.661057177879
F6Na2U1 -3.55538542683
B2Co3Tb1 -0.381303125778
Fe16Si7U6 -0.387932108448
B12Ca1H12 -0.329542802648
C1La2P1 -0.935751085365
C4H12Si1 -0.216515028674
As2Eu3S8 -1.30011079285
C3Lu2N6 -0.905674685869
As12Eu11Zn6 -1.07142171241
Ga1Hf1Pt1 -0.969842596667
F6Nb1Rb2 -3.18460139053
Bi2Ce5Ge1 -0.78143300875
Mn1S17U8 -1.53788653546
Np1P4S12 -0.646134936632
Cs2Mo3O10 -2.24889837892
B6In2Ni21 -0.273139308966
Ge1Mn2Se4 -0.342089885369
O6Ti2U1 -3.44771993282
C2Ce5Cl9 -2.04186922519
P1Se3Sn1 -0.311375408662
B4Br5La4 -1.4814668017
Au1Eu1Sn1 -0.915854800617
I3La5Si5 -1.0670990371
Ca2I1N1 -1.28378299569
Br6Se8Ta3 -0.803251345559
Al2Eu3Ge4 -0.662951395556
K4S11Ta2 -1.12192785466
B2Br15Gd10 -1.72634034134
Cr1F6Hg1 -2.28733889622
B2Br15Tb10 -1.47646028177
Ce1In2Pd1 -0.656694535625
B2Se7Tl2 -0.235770759091
Nb2S11Tl4 -0.726699329362
S11Ta2Tl4 -0.753551204067
Gd4Ge6Zn5 -0.569170062
Cl19Li1Nb6 -1.59647961814
B2La3N5 -1.4910987793
Er2O9Se3 -2.13022111449
In21La4Pd10 -0.553136026
In21Pd10Pr4 -0.539372640286
In21Nd4Pd10 -0.537366780571
In21Pd10Sm4 -0.529547642
Cu1La2S4 -1.80732267979
B2Eu1S4 -1.15873905551
Er1H1O2 -2.89042561099
Eu3Ga4Ge6 -0.536396222692
Cs3Te18Tm11 -1.38777007906
B1C1La1 -0.3785523415
C2I9La5 -1.42296498074
C4I15La10 -1.37448856401
Dy2Ge3Pt9 -0.787303499524
Ge3Pt9Tb2 -0.690033114595
Cs8O1Tl8 -0.319286024463
Au2Cd1F12 -1.2845870633
O9Se3Sm2 -2.09148081128
Co1La4Mg1 -0.117598471111
Cd1Co1Tb4 0.193424447306
Cd1Co1Ho4 -0.257639289722
Cd1Dy4Rh1 -0.494799621111
Cd1Ho4Rh1 -0.501519110139
Au1In1Y1 -0.766588532778
Dy4In1Rh1 -0.557582991111
Er4In1Rh1 -0.57300985125
Ho4In1Ir1 -0.598122467222
Dy5In4Ni2 -0.533458823939
La5N9Si3 -1.47445729989
Cd1Gd4Rh1 -0.477427948333
Cd1Co1La4 -0.191579937083
Cd1Gd4Ru1 -0.318229387917
Cd1La4Ru1 -0.300514725417
Cd1Ru1Y4 -0.325328306667
Eu11Sb12Zn6 -0.89655102
Cd6Eu11Sb12 -0.89180684069
In1Ni2Y2 -0.519428774
Ir1O9P3 -2.04611970152
Cs9In1O4 -1.02602226097
Cs9O4Sc1 -1.34926101918
Br15C4Pr10 -1.68384515056
Br3C6La5 -0.899564156232
Br3C6Ce5 -0.808657141053
F6Ir1K2 -2.4090308272
I1Se4Tc3 -0.545590019054
Al1B8Ni12 -0.331598334206
Se17Ti1U8 -1.17105949515
Ni1Se17U8 -1.08937230615
Ni40Si31Ti13 -0.706563701598
Cs1Nd1S2 -1.95547376576
Cs1Gd1S2 -1.97841125638
Cs1Er1S2 -1.97555759576
Cs1S2Tb1 -1.81491301317
Ce1Li1Sn1 -0.694737158117
F6Rb2Zr1 -3.60101436609
Ba1O3Te1 -2.18527976719
Ga2La3Ni4 -0.509850787778
Mg1O3V1 -2.73722654542
Ba1Ni2Si2 -0.556953594
Br3Cd1Cs1 -1.47723210345
Fe1O3Ti1 -2.59959695997
Cl3Ni1Rb1 -1.38653788937
F6Li1Nb1 -3.3159606381
Br3Cs1Mn1 -1.44847290421
Ni1O3Ti1 -2.46731961457
Cl2Nb1S2 -1.26671330485
B2Rh2Sr1 -0.554333651
Au1Cl3Cs1 -1.27241901537
Cl3Ge1Rb1 -1.54441609437
F6Rb3Tl1 -2.57342570898
C1Mn1O3 -1.93385333347
B1Lu1O3 -3.40562720153
Cl2Cu2O1 -0.785444257098
Ba1S3Ta1 -1.66035950941
O2S1Sc2 -3.26137600415
Li1O3U1 -3.14634722703
Ni1S6Ti3 -1.37090191554
F6K3Mo1 -2.80629530198
K2P2Pd1 -0.632233554584
Mn1Ni1O3 -1.59622953726
Cl3Cs1Mg1 -2.1854049662
As2Ba1Pd2 -0.776580842
